0.002, -1.104e-6, 3.347e-7, -8.393e-5, 5.884e-5, -9.268e-5, 5.458e-5, -9.021e-5, 5.574e-5
0.003, -1.058e-6, 1.996e-7, -7.618e-5, 6.265e-5, -8.872e-5, 5.644e-5, -8.516e-5, 5.817e-5
0.004, -1.029e-6, 1.417e-7, -6.850e-5, 6.646e-5, -8.483e-5, 5.833e-5, -8.018e-5, 6.062e-5
0.005, -9.984e-7, 1.062e-7, -6.086e-5, 7.026e-5, -8.102e-5, 6.021e-5, -7.525e-5, 6.306e-5
0.006, -9.859e-7, 8.214e-8, -5.316e-5, 7.410e-5, -7.714e-5, 6.212e-5, -7.028e-5, 6.553e-5
0.007, -9.857e-7, 6.339e-8, -4.540e-5, 7.797e-5, -7.325e-5, 6.404e-5, -6.525e-5, 6.803e-5
0.008, -9.449e-7, 4.252e-8, -3.772e-5, 8.179e-5, -6.939e-5, 6.596e-5, -6.028e-5, 7.051e-5
0.009, -9.364e-7, 3.759e-8, -3.006e-5, 8.562e-5, -6.555e-5, 6.786e-5, -5.524e-5, 7.300e-5
0.010, -9.199e-7, 2.323e-8, -2.239e-5, 8.944e-5, -6.170e-5, 6.977e-5, -5.029e-5, 7.547e-5
0.011, -9.084e-7, 1.100e-8, -1.465e-5, 9.330e-5, -5.783e-5, 7.170e-5, -4.525e-5, 7.798e-5
0.012, -8.887e-7, 3.939e-9, -7.065e-6, 9.708e-5, -5.401e-5, 7.359e-5, -4.031e-5, 8.043e-5
0.013, -8.705e-7, -2.004e-9, -1.508e-12, 1.007e-4, -5.013e-5, 7.551e-5, -3.525e-5, 8.296e-5
0.014, -8.687e-7, -1.003e-8, -1.508e-12, 1.007e-4, -4.626e-5, 7.745e-5, -3.030e-5, 8.543e-5
0.015, -8.687e-7, -1.339e-8, -1.508e-12, 1.007e-4, -4.241e-5, 7.936e-5, -2.523e-5, 8.796e-5
0.016, -8.511e-7, -1.520e-8, -1.508e-12, 1.007e-4, -3.857e-5, 8.128e-5, -2.016e-5, 9.050e-5
0.017, -8.466e-7, -1.401e-8, -1.508e-12, 1.007e-4, -3.474e-5, 8.320e-5, -1.518e-5, 9.299e-5
0.018, -8.527e-7, -2.162e-8, -1.508e-12, 1.007e-4, -3.088e-5, 8.512e-5, -1.009e-5, 9.553e-5
0.019, -8.325e-7, -1.867e-8, -1.508e-12, 1.007e-4, -2.704e-5, 8.704e-5, -4.969e-6, 9.809e-5
0.020, -8.266e-7, -2.714e-8, -1.508e-12, 1.007e-4, -2.319e-5, 8.896e-5, -9.167e-9, 1.006e-4
0.021, -8.298e-7, -2.857e-8, -1.508e-12, 1.007e-4, -1.937e-5, 9.087e-5, -2.064e-12, 1.007e-4
0.022, -8.200e-7, -3.115e-8, -1.508e-12, 1.007e-4, -1.551e-5, 9.280e-5, -2.064e-12, 1.007e-4
0.023, -8.086e-7, -3.058e-8, -1.508e-12, 1.007e-4, -1.167e-5, 9.472e-5, -2.064e-12, 1.007e-4
0.024, -7.967e-7, -3.590e-8, -1.508e-12, 1.007e-4, -7.818e-6, 9.664e-5, -2.064e-12, 1.007e-4
0.025, -8.004e-7, -3.613e-8, -1.508e-12, 1.007e-4, -4.023e-6, 9.855e-5, -2.064e-12, 1.007e-4
0.026, -8.018e-7, -3.835e-8, -1.508e-12, 1.007e-4, -1.132e-7, 1.005e-4, -2.064e-12, 1.007e-4
0.027, -7.796e-7, -3.514e-8, -1.508e-12, 1.007e-4, -2.518e-12, 1.007e-4, -2.064e-12, 1.007e-4
0.028, -7.871e-7, -3.954e-8, -1.508e-12, 1.007e-4, -2.518e-12, 1.007e-4, -2.064e-12, 1.007e-4
0.029, -7.781e-7, -3.575e-8, -1.508e-12, 1.007e-4, -2.518e-12, 1.007e-4, -2.064e-12, 1.007e-4
0.030, -7.795e-7, -3.442e-8, -1.508e-12, 1.007e-4, -2.518e-12, 1.007e-4, -2.064e-12, 1.007e-4
0.031, -7.776e-7, -3.194e-8, -1.508e-12, 1.007e-4, -2.518e-12, 1.007e-4, -2.064e-12, 1.007e-4
0.032, -7.822e-7, -3.563e-8, -1.508e-12, 1.007e-4, -2.518e-12, 1.007e-4, -2.064e-12, 1.007e-4
0.033, -7.694e-7, -3.167e-8, -1.508e-12, 1.007e-4, -2.518e-12, 1.007e-4, -2.064e-12, 1.007e-4
0.034, -7.759e-7, -3.226e-8, -1.508e-12, 1.007e-4, -2.518e-12, 1.007e-4, -2.064e-12, 1.007e-4
