0.104, 6.801e-7, -2.283e-8, -7.029e-7, 1.533e-6, -3.463e-7, -1.879e-6, 6.760e-7, -1.428e-8, -6.902e-7, 6.820e-7, -5.788e-8, -7.399e-7
0.108, 7.655e-7, 2.340e-7, -5.316e-7, 1.681e-6, 3.065e-7, -1.374e-6, 7.628e-7, 2.435e-7, -5.192e-7, 7.700e-7, 2.069e-7, -5.631e-7
0.112, 7.584e-7, 3.065e-7, -4.519e-7, 1.634e-6, 5.025e-7, -1.131e-6, 7.558e-7, 3.146e-7, -4.412e-7, 7.635e-7, 2.834e-7, -4.801e-7
0.116, 7.618e-7, 3.572e-7, -4.046e-7, 1.621e-6, 6.322e-7, -9.887e-7, 7.587e-7, 3.634e-7, -3.952e-7, 7.674e-7, 3.374e-7, -4.301e-7
0.120, 7.737e-7, 4.003e-7, -3.735e-7, 1.632e-6, 7.352e-7, -8.965e-7, 7.712e-7, 4.054e-7, -3.658e-7, 7.808e-7, 3.836e-7, -3.972e-7
0.124, 7.921e-7, 4.396e-7, -3.524e-7, 1.661e-6, 8.257e-7, -8.351e-7, 7.893e-7, 4.434e-7, -3.459e-7, 7.995e-7, 4.254e-7, -3.742e-7
0.128, 8.148e-7, 4.774e-7, -3.374e-7, 1.701e-6, 9.100e-7, -7.912e-7, 8.124e-7, 4.801e-7, -3.323e-7, 8.225e-7, 4.655e-7, -3.570e-7
0.132, 8.400e-7, 5.142e-7, -3.258e-7, 1.750e-6, 9.902e-7, -7.602e-7, 8.369e-7, 5.156e-7, -3.213e-7, 8.491e-7, 5.047e-7, -3.444e-7
0.136, 8.671e-7, 5.503e-7, -3.168e-7, 1.805e-6, 1.069e-6, -7.361e-7, 8.642e-7, 5.511e-7, -3.131e-7, 8.768e-7, 5.431e-7, -3.337e-7
0.140, 8.948e-7, 5.863e-7, -3.085e-7, 1.861e-6, 1.145e-6, -7.157e-7, 8.914e-7, 5.859e-7, -3.056e-7, 9.051e-7, 5.812e-7, -3.238e-7
