-0.100, -2.611e-7, -2.182e-7, -2.304e-7, -2.120e-7
-0.099, -2.243e-7, -1.875e-7, -2.028e-7, -1.875e-7
-0.098, -2.028e-7, -1.690e-7, -1.844e-7, -1.721e-7
-0.097, -1.875e-7, -1.567e-7, -1.721e-7, -1.629e-7
-0.096, -1.782e-7, -1.475e-7, -1.629e-7, -1.506e-7
-0.095, -1.690e-7, -1.414e-7, -1.537e-7, -1.445e-7
-0.094, -1.598e-7, -1.353e-7, -1.475e-7, -1.383e-7
-0.093, -1.537e-7, -1.291e-7, -1.414e-7, -1.322e-7
-0.092, -1.445e-7, -1.230e-7, -1.322e-7, -1.230e-7
-0.091, -1.414e-7, -1.168e-7, -1.291e-7, -1.199e-7
-0.090, -1.353e-7, -1.107e-7, -1.230e-7, -1.138e-7
-0.089, -1.291e-7, -1.045e-7, -1.168e-7, -1.076e-7
-0.088, -1.230e-7, -1.015e-7, -1.107e-7, -1.045e-7
-0.087, -1.168e-7, -9.534e-8, -1.076e-7, -9.841e-8
-0.086, -1.138e-7, -9.227e-8, -1.015e-7, -9.534e-8
-0.085, -1.076e-7, -8.612e-8, -9.534e-8, -8.919e-8
-0.084, -1.015e-7, -8.305e-8, -9.226e-8, -8.612e-8
-0.083, -9.841e-8, -7.998e-8, -8.919e-8, -8.305e-8
-0.082, -9.534e-8, -7.691e-8, -8.305e-8, -7.998e-8
-0.081, -8.920e-8, -7.384e-8, -7.998e-8, -7.384e-8
-0.080, -8.612e-8, -7.077e-8, -7.691e-8, -7.077e-8
-0.079, -8.305e-8, -6.463e-8, -7.384e-8, -6.770e-8
-0.078, -7.998e-8, -6.156e-8, -7.077e-8, -6.463e-8
-0.077, -7.691e-8, -5.849e-8, -6.463e-8, -6.156e-8
-0.076, -7.384e-8, -5.542e-8, -6.156e-8, -5.849e-8
-0.075, -6.770e-8, -5.235e-8, -5.849e-8, -5.542e-8
-0.074, -6.463e-8, -5.235e-8, -5.542e-8, -5.235e-8
-0.073, -6.156e-8, -4.928e-8, -5.235e-8, -4.928e-8
-0.072, -5.849e-8, -4.621e-8, -4.928e-8, -4.621e-8
-0.071, -5.542e-8, -4.314e-8, -4.928e-8, -4.314e-8
-0.070, -5.235e-8, -4.007e-8, -4.621e-8, -4.314e-8
-0.069, -5.235e-8, -3.700e-8, -4.314e-8, -4.007e-8
-0.068, -4.928e-8, -3.700e-8, -4.007e-8, -3.700e-8
-0.067, -4.621e-8, -3.393e-8, -3.700e-8, -3.393e-8
-0.066, -4.314e-8, -3.086e-8, -3.700e-8, -3.393e-8
-0.065, -4.314e-8, -2.779e-8, -3.393e-8, -3.086e-8
-0.064, -4.007e-8, -2.779e-8, -3.085e-8, -2.778e-8
-0.063, -3.700e-8, -2.471e-8, -2.778e-8, -2.778e-8
-0.062, -3.393e-8, -2.471e-8, -2.471e-8, -2.471e-8
-0.061, -3.393e-8, -2.164e-8, -2.471e-8, -2.164e-8
-0.060, -3.086e-8, -1.857e-8, -2.164e-8, -2.164e-8
-0.059, -2.779e-8, -1.857e-8, -2.164e-8, -1.857e-8
-0.058, -2.472e-8, -1.550e-8, -1.857e-8, -1.550e-8
-0.057, -2.472e-8, -1.550e-8, -1.550e-8, -1.550e-8
-0.056, -2.164e-8, -1.243e-8, -1.550e-8, -1.243e-8
-0.055, -2.164e-8, -1.243e-8, -1.243e-8, -1.243e-8
-0.054, -1.857e-8, -9.362e-9, -1.243e-8, -1.243e-8
-0.053, -1.857e-8, -9.362e-9, -9.361e-9, -9.362e-9
-0.052, -1.550e-8, -6.292e-9, -9.361e-9, -9.362e-9
-0.051, -1.243e-8, -6.292e-9, -6.291e-9, -6.291e-9
-0.050, -1.243e-8, -3.221e-9, -6.291e-9, -6.291e-9
-0.049, -1.243e-8, -3.221e-9, -3.220e-9, -3.221e-9
-0.048, -9.363e-9, -3.221e-9, -3.220e-9, -3.221e-9
-0.047, -9.363e-9, -1.507e-10, -1.497e-10, -1.502e-10
-0.046, -6.292e-9, -1.507e-10, -1.497e-10, -1.502e-10
-0.045, -6.292e-9, -1.507e-10, -1.497e-10, 2.920e-9
-0.044, -3.222e-9, 2.920e-9, 2.921e-9, 2.920e-9
-0.043, -3.222e-9, 2.920e-9, 2.921e-9, 2.920e-9
-0.042, -1.511e-10, 2.920e-9, 2.921e-9, 2.920e-9
-0.041, -1.511e-10, 5.990e-9, 5.991e-9, 5.991e-9
-0.040, -1.511e-10, 5.990e-9, 5.991e-9, 5.991e-9
-0.039, 2.919e-9, 9.061e-9, 5.991e-9, 5.991e-9
-0.038, 2.919e-9, 9.061e-9, 9.062e-9, 9.061e-9
-0.037, 2.919e-9, 9.061e-9, 9.062e-9, 9.061e-9
-0.036, 5.990e-9, 9.061e-9, 1.213e-8, 9.061e-9
-0.035, 5.990e-9, 1.213e-8, 1.213e-8, 1.213e-8
-0.034, 5.990e-9, 1.213e-8, 1.213e-8, 1.213e-8
-0.033, 9.060e-9, 1.213e-8, 1.520e-8, 1.213e-8
-0.032, 9.060e-9, 1.213e-8, 1.520e-8, 1.213e-8
-0.031, 1.213e-8, 1.520e-8, 1.520e-8, 1.520e-8
-0.030, 1.213e-8, 1.520e-8, 1.520e-8, 1.520e-8
-0.029, 1.213e-8, 1.520e-8, 1.827e-8, 1.520e-8
-0.028, 1.213e-8, 1.520e-8, 1.827e-8, 1.827e-8
-0.027, 1.520e-8, 1.827e-8, 1.827e-8, 1.827e-8
-0.026, 1.520e-8, 1.827e-8, 2.134e-8, 1.827e-8
-0.025, 1.520e-8, 1.827e-8, 2.134e-8, 1.827e-8
-0.024, 1.520e-8, 1.827e-8, 2.134e-8, 1.827e-8
-0.023, 1.827e-8, 1.827e-8, 2.134e-8, 2.134e-8
