0.038, 5.205e-8, -3.700e-8, 4.591e-8, -3.393e-8, 5.819e-8, -3.997e-8, 5.512e-8, -4.621e-8
0.039, 5.205e-8, -3.700e-8, 4.591e-8, -3.393e-8, 5.819e-8, -4.304e-8, 5.819e-8, -4.621e-8
0.040, 5.512e-8, -3.700e-8, 4.591e-8, -3.393e-8, 5.819e-8, -4.304e-8, 5.512e-8, -4.621e-8
0.041, 5.205e-8, -3.700e-8, 4.591e-8, -3.393e-8, 6.126e-8, -4.304e-8, 5.819e-8, -4.928e-8
0.042, 5.205e-8, -4.007e-8, 4.898e-8, -3.393e-8, 5.819e-8, -3.997e-8, 5.819e-8, -4.621e-8
0.043, 5.205e-8, -4.007e-8, 4.591e-8, -3.700e-8, 6.126e-8, -4.304e-8, 5.819e-8, -4.314e-8
0.044, 5.205e-8, -4.007e-8, 4.898e-8, -3.700e-8, 6.126e-8, -4.304e-8, 5.819e-8, -4.621e-8
0.045, 5.512e-8, -4.007e-8, 4.898e-8, -3.393e-8, 6.126e-8, -4.304e-8, 5.819e-8, -4.621e-8
0.046, 5.512e-8, -4.007e-8, 4.898e-8, -3.700e-8, 6.126e-8, -3.997e-8, 5.819e-8, -4.621e-8
0.047, 5.819e-8, -4.007e-8, 4.898e-8, -3.393e-8, 6.126e-8, -4.304e-8, 6.126e-8, -4.621e-8
0.048, 5.512e-8, -4.007e-8, 4.898e-8, -3.393e-8, 6.126e-8, -4.304e-8, 5.819e-8, -4.621e-8
0.049, 5.512e-8, -4.007e-8, 4.898e-8, -3.700e-8, 6.126e-8, -4.304e-8, 6.126e-8, -4.621e-8
0.050, 5.512e-8, -4.007e-8, 4.898e-8, -3.700e-8, 6.433e-8, -4.304e-8, 6.126e-8, -4.621e-8
0.051, 5.512e-8, -4.007e-8, 5.205e-8, -3.393e-8, 6.433e-8, -3.997e-8, 6.126e-8, -4.621e-8
0.052, 5.819e-8, -3.700e-8, 5.205e-8, -3.393e-8, 6.433e-8, -4.304e-8, 6.126e-8, -4.621e-8
0.053, 5.819e-8, -4.007e-8, 5.205e-8, -3.700e-8, 6.433e-8, -4.304e-8, 6.433e-8, -4.928e-8
0.054, 5.819e-8, -4.007e-8, 5.205e-8, -3.700e-8, 6.433e-8, -4.304e-8, 6.126e-8, -4.621e-8
0.055, 5.819e-8, -4.007e-8, 5.205e-8, -3.700e-8, 6.433e-8, -4.304e-8, 6.433e-8, -4.621e-8
0.056, 5.819e-8, -4.007e-8, 5.205e-8, -3.393e-8, 6.740e-8, -3.997e-8, 6.433e-8, -4.621e-8
0.057, 5.819e-8, -3.700e-8, 5.205e-8, -3.700e-8, 6.740e-8, -4.304e-8, 6.433e-8, -4.621e-8
0.058, 6.126e-8, -4.007e-8, 5.205e-8, -3.700e-8, 6.740e-8, -3.997e-8, 6.740e-8, -4.621e-8
0.059, 6.126e-8, -4.007e-8, 5.512e-8, -3.700e-8, 6.740e-8, -4.304e-8, 6.740e-8, -4.621e-8
0.060, 6.126e-8, -4.007e-8, 5.819e-8, -3.393e-8, 6.740e-8, -4.304e-8, 6.740e-8, -4.928e-8
0.061, 6.126e-8, -4.007e-8, 5.512e-8, -3.700e-8, 7.047e-8, -4.304e-8, 7.047e-8, -4.621e-8
0.062, 6.126e-8, -3.700e-8, 5.819e-8, -3.700e-8, 7.047e-8, -4.304e-8, 6.740e-8, -4.621e-8
0.063, 6.433e-8, -3.700e-8, 5.819e-8, -3.393e-8, 7.047e-8, -3.997e-8, 6.740e-8, -4.621e-8
0.064, 6.433e-8, -4.007e-8, 5.512e-8, -3.700e-8, 7.047e-8, -4.304e-8, 7.047e-8, -4.621e-8
0.065, 6.433e-8, -4.007e-8, 6.126e-8, -3.700e-8, 7.354e-8, -4.304e-8, 7.047e-8, -4.621e-8
0.066, 6.433e-8, -4.007e-8, 5.819e-8, -3.700e-8, 7.047e-8, -4.304e-8, 7.047e-8, -4.621e-8
0.067, 6.740e-8, -4.007e-8, 6.126e-8, -3.700e-8, 7.354e-8, -4.304e-8, 7.354e-8, -4.928e-8
0.068, 6.433e-8, -4.007e-8, 6.126e-8, -3.700e-8, 7.354e-8, -4.304e-8, 7.354e-8, -4.621e-8
0.069, 6.740e-8, -4.007e-8, 6.126e-8, -3.700e-8, 7.354e-8, -4.304e-8, 7.354e-8, -4.928e-8
0.070, 6.740e-8, -4.007e-8, 6.126e-8, -3.700e-8, 7.354e-8, -4.304e-8, 7.354e-8, -4.928e-8
0.071, 6.740e-8, -4.007e-8, 6.126e-8, -3.700e-8, 7.661e-8, -4.304e-8, 7.661e-8, -4.621e-8
0.072, 7.047e-8, -4.007e-8, 6.433e-8, -3.700e-8, 7.661e-8, -4.304e-8, 7.354e-8, -4.621e-8
0.073, 7.047e-8, -4.007e-8, 6.433e-8, -3.700e-8, 7.661e-8, -4.304e-8, 7.661e-8, -4.928e-8
0.074, 7.047e-8, -4.007e-8, 6.433e-8, -3.700e-8, 7.968e-8, -4.304e-8, 7.661e-8, -4.928e-8
0.075, 7.354e-8, -4.007e-8, 6.433e-8, -3.700e-8, 7.661e-8, -4.304e-8, 7.968e-8, -4.928e-8
0.076, 7.354e-8, -4.007e-8, 6.740e-8, -3.700e-8, 7.968e-8, -4.304e-8, 7.968e-8, -4.928e-8
0.077, 7.661e-8, -4.007e-8, 6.740e-8, -3.700e-8, 7.968e-8, -4.304e-8, 8.275e-8, -4.928e-8
0.078, 7.661e-8, -4.007e-8, 7.047e-8, -3.700e-8, 8.275e-8, -4.304e-8, 8.275e-8, -4.928e-8
0.079, 7.661e-8, -4.007e-8, 6.740e-8, -3.700e-8, 8.275e-8, -4.304e-8, 8.275e-8, -4.928e-8
0.080, 7.968e-8, -4.007e-8, 7.047e-8, -3.393e-8, 8.275e-8, -4.304e-8, 8.582e-8, -4.928e-8
0.081, 7.968e-8, -4.007e-8, 7.047e-8, -3.700e-8, 8.582e-8, -4.304e-8, 8.582e-8, -4.928e-8
0.082, 7.968e-8, -4.007e-8, 7.354e-8, -3.700e-8, 8.582e-8, -4.304e-8, 8.582e-8, -4.928e-8
0.083, 8.275e-8, -4.007e-8, 7.354e-8, -3.700e-8, 8.889e-8, -4.304e-8, 8.889e-8, -4.928e-8
0.084, 8.582e-8, -4.314e-8, 7.354e-8, -3.700e-8, 8.889e-8, -4.304e-8, 8.889e-8, -4.928e-8
0.085, 8.582e-8, -4.007e-8, 7.661e-8, -3.700e-8, 8.889e-8, -3.997e-8, 9.196e-8, -4.928e-8
0.086, 8.889e-8, -4.007e-8, 7.968e-8, -3.700e-8, 9.197e-8, -4.304e-8, 9.196e-8, -4.928e-8
0.087, 8.889e-8, -4.007e-8, 7.968e-8, -3.393e-8, 9.197e-8, -4.304e-8, 9.504e-8, -4.928e-8
0.088, 8.889e-8, -4.007e-8, 7.968e-8, -3.700e-8, 9.197e-8, -4.304e-8, 9.504e-8, -4.928e-8
0.089, 9.196e-8, -4.007e-8, 8.275e-8, -3.700e-8, 9.504e-8, -4.304e-8, 9.504e-8, -4.928e-8
0.090, 9.196e-8, -4.007e-8, 8.275e-8, -3.700e-8, 9.811e-8, -4.304e-8, 9.811e-8, -4.928e-8
0.091, 9.503e-8, -4.007e-8, 8.582e-8, -3.700e-8, 9.811e-8, -4.304e-8, 9.811e-8, -4.928e-8
