technique,sweep,held_out_ua,day,condition,da_uM,aa_uM,ua_uM,baseline_rmse_global,baseline_r2_global,baseline_rmse_AA,baseline_r2_AA,baseline_rmse_DA,baseline_r2_DA,baseline_rmse_UA,baseline_r2_UA,corrected_rmse_global,corrected_r2_global,corrected_rmse_AA,corrected_r2_AA,corrected_rmse_DA,corrected_r2_DA,corrected_rmse_UA,corrected_r2_UA
cv_gc,anodic,100,2,16,20,400,100,6.130785806,-1909.295664,12.42716144,-9317.753326,3.102052907,-694.3019496,0.3899403551,-804.1250047,3.386731946,-581.9481818,6.980987852,-2939.67954,1.713270729,-211.0933423,0.1995788921,-209.9095106
cv_gc,anodic,100,2,17,50,0,100,8.880084699,-4681.594262,18.13865403,-181161.5207,4.394235437,-3838.196272,0.2506413087,-14.80127168,4.128036085,-1010.903929,8.046088095,-35646.39567,1.827648976,-663.1394009,0.1246672376,-2.909231716
cv_gc,anodic,100,2,18,50,100,100,8.841893278,-6552.246284,18.06249966,-70198.81848,4.359953181,-1399.167051,0.2205309845,-3.803853671,4.122011039,-1423.243525,8.154004645,-14305.13089,1.814638769,-241.5473716,0.131956811,-0.7199434193
cv_gc,anodic,100,2,19,50,200,100,8.800730388,-4090.725364,17.97578298,-31471.74722,4.386577603,-1109.869096,0.2469403126,-2.548326954,4.059927781,-869.7744142,8.159218755,-6483.196618,1.8538848,-197.4160222,0.2734544616,-3.351206255
cv_gc,anodic,100,2,20,50,400,100,8.765448092,-2251.226414,17.90520629,-16555.42807,4.457555871,-3453.447876,0.2971499359,-6.903741921,3.828367821,-428.6265554,8.0010176,-3304.966436,1.939205653,-652.7817453,0.3870166612,-12.40728351
cv_gc,anodic,100,2,21,100,0,100,1.721312198,-285.1895798,2.515441924,-777.0381008,0.7823627876,-74.74860866,0.2907046833,-15.20810549,2.806052999,-759.5473602,5.045638412,-3129.433798,1.116996201,-153.4051144,0.07697448502,-0.1363752906
cv_gc,anodic,100,2,22,100,100,100,1.682858435,-212.0394702,2.445505899,-459.8207021,0.728758111,-32.75553118,0.3291549802,-18.27788125,2.766656209,-574.8048225,5.091113449,-1996.193305,1.079917415,-73.12406585,0.06465225781,0.2562519641
cv_gc,anodic,100,2,23,100,200,100,1.65757744,-114.9624034,2.390009931,-333.5011667,0.7347511064,-24.60864468,0.3348619279,-6.399510831,2.683312422,-302.8869396,5.058630847,-1497.525721,1.081173036,-54.44935636,0.1518179024,-0.5209587542
cv_gc,anodic,100,2,24,100,400,100,1.629282425,-42.67904891,2.331519936,-207.5670422,0.8177408205,-83.43507134,0.3061758863,-2.903111117,2.393577476,-93.27041235,4.776716251,-874.4398332,1.119055606,-157.1229302,0.4189995016,-6.309639534
cv_gc,anodic,200,3,2,0,100,200,1.56709256,0.7192038982,2.29715889,-0.3014598671,0.4566408018,0.6620972329,0.2868741043,-7.302527638,4.815796841,-1.651783672,9.583203713,-21.65010135,2.361661288,-8.038108317,0.1668370962,-1.808102014
cv_gc,anodic,200,3,3,0,200,200,1.571842966,0.7187488152,2.313876136,-0.3154733448,0.4528854843,0.6759364666,0.4071346518,-22.24368181,4.755927703,-1.574818003,9.426018758,-20.83023636,2.332667074,-7.597236612,0.1603535484,-2.605669666
cv_gc,anodic,200,3,4,0,400,200,1.59241677,0.7146511882,2.284717448,-0.2892553094,0.4398474817,0.7044549077,0.6843336957,-73.53852334,4.821949274,-1.616422396,9.364272544,-20.65818317,2.320477509,-7.225726386,0.1718468172,-3.700325361
cv_gc,anodic,200,3,5,5,0,200,1.002589812,0.8868131431,0.722678791,0.8703002604,0.2842545105,0.8641919443,0.1544512777,-1.091091196,4.650012692,-1.434768656,9.186525149,-19.95805724,2.238022771,-7.418598629,0.1571632629,-1.165170176
cv_gc,anodic,200,3,6,5,100,200,0.9865621267,0.8903409486,0.7160005144,0.8757326979,0.3413686184,0.803526567,0.2618634237,-8.103470979,4.521073349,-1.302919261,8.924679534,-18.30702958,2.145569408,-6.761430652,0.144441503,-1.769754815
cv_gc,anodic,200,3,7,5,200,200,0.9940883169,0.8886544608,0.727930584,0.8719815847,0.369501258,0.7725581515,0.3792467305,-27.60801974,4.451265934,-1.232492281,8.746671846,-17.48324328,2.096521622,-6.322126453,0.1387989606,-2.831920881
cv_gc,anodic,200,3,8,5,400,200,1.050751617,0.876927255,0.7572524549,0.8612113086,0.3884434622,0.7573405706,0.6548743467,-99.03030998,4.528008475,-1.285473633,8.699606378,-17.3177407,2.079693003,-5.955686521,0.1540066138,-4.532155796
cv_gc,anodic,200,3,9,10,0,200,1.753724014,0.6558033045,3.318917449,-1.700211115,0.905564952,-0.3877610603,0.1494157791,-0.9912786093,4.420975619,-1.187360868,8.65332898,-17.35571262,2.102457151,-6.480485623,0.1448205382,-0.8706796211
cv_gc,anodic,200,3,10,10,100,200,1.738446185,0.6648624426,3.295991691,-1.549040187,0.9885914678,-0.6733449887,0.2498589212,-7.933861444,4.304215381,-1.054416942,8.411207105,-15.60049809,1.984820812,-5.745193016,0.1305492601,-1.438924301
cv_gc,anodic,200,3,11,10,200,200,1.731156906,0.6734958304,3.259557898,-1.440496299,1.020218076,-0.7180975103,0.3657170859,-35.23874169,4.263107049,-0.9800143734,8.287044851,-14.77466455,1.935089816,-5.18107531,0.1233346013,-3.121473164
cv_gc,anodic,200,3,12,10,400,200,1.7666872,0.6657426211,3.267697396,-1.462775422,1.016374868,-0.6347265593,0.6339164536,-102.3792654,4.357457258,-1.033424022,8.273311818,-14.78701177,1.944538513,-4.983707853,0.1476094828,-4.605287722
cv_gc,anodic,200,3,13,20,0,200,3.664111826,-0.4738116319,7.611870883,-12.88490603,1.947667921,-5.448901092,0.1726166509,-1.951134405,4.041908473,-0.7934013425,7.767322908,-13.45782088,1.872751426,-4.962332156,0.1209093228,-0.447915424
cv_gc,anodic,200,3,14,20,100,200,3.682744502,-0.5099974997,7.65795951,-12.65794777,2.052198358,-6.609442469,0.242535408,-6.665216147,3.896426037,-0.6903082916,7.467918176,-11.98848263,1.735413244,-4.441516885,0.1154444868,-0.736682786
cv_gc,anodic,200,3,15,20,200,200,3.693918515,-0.5102123096,7.668003743,-12.55140296,2.108294172,-6.693688167,0.3564404389,-43.32761789,3.837607795,-0.6299885702,7.309555802,-11.31406946,1.664777748,-3.797165351,0.1065819822,-2.963401234
cv_gc,anodic,200,3,16,20,400,200,3.69789521,-0.4614603209,7.637890917,-12.29313667,2.112891015,-6.289561005,0.6079093854,-136.0425498,3.967314625,-0.6821747696,7.360591819,-11.34542473,1.674506875,-3.578477162,0.1390114268,-6.166031867
cv_gc,anodic,200,3,17,50,0,200,6.282132895,-3.270666632,13.12890879,-39.37922744,3.28863003,-17.57472469,0.2613014251,-6.093263458,3.521352726,-0.3418392528,6.534892918,-9.004092394,1.563871783,-3.200438559,0.0879536168,0.196344465
cv_gc,anodic,200,3,18,50,100,200,6.290285894,-3.30724469,13.14862603,-38.39914551,3.366306879,-19.67378783,0.2913914231,-8.040139102,3.407894877,-0.2642447371,6.298929777,-8.041897709,1.463660716,-2.908350273,0.1025717855,-0.1201531773
cv_gc,anodic,200,3,19,50,200,200,6.337837631,-3.434050926,13.23383382,-38.6362697,3.486967725,-20.47002508,0.4072381558,-78.63753709,3.330831324,-0.2246831414,6.103783291,-7.43178712,1.341632527,-2.17836562,0.1156407306,-5.421589643
cv_gc,anodic,200,3,20,50,400,200,6.377644308,-3.437865692,13.28650626,-39.63946407,3.508158526,-19.77294874,0.6146662296,-246.0772953,3.455017835,-0.302429286,6.149949493,-7.707018706,1.356608795,-2.106339979,0.1697742254,-17.84940507
cv_gc,anodic,200,3,21,100,0,200,1.483556487,0.7541512606,2.197710993,-0.1115343485,0.4517347307,0.5930065462,0.4140415362,-32.55417238,4.659885832,-1.425550747,9.194287665,-18.45440272,2.060781531,-7.470018673,0.1301327486,-2.314606016
cv_gc,anodic,200,3,22,100,100,200,1.496683195,0.7498953967,2.192988502,-0.08886862404,0.4247605487,0.6157663247,0.4938690212,-46.10833204,4.57946502,-1.341485175,9.03414901,-17.47894929,2.019934843,-7.689240147,0.1825094575,-5.43346445
cv_gc,anodic,200,3,23,100,200,200,1.50681418,0.7466964203,2.157469233,-0.02719700946,0.4725628671,0.5454028619,0.6024311097,-158.4042795,4.553824152,-1.313526307,8.946910113,-16.66487922,1.913375443,-6.452601566,0.2322311809,-22.68788338
cv_gc,anodic,200,3,24,100,400,200,1.577540228,0.7299249501,2.169964342,-0.03128818047,0.5307908054,0.5065462919,0.7957983975,-142.085974,4.76308866,-1.462072914,9.180182667,-17.4576961,1.943622557,-5.616426555,0.2792254969,-16.61574799
cv_gc,anodic,400,4,2,0,100,400,1.008563032,-4.728097872,0.2020099971,-223.1812964,0.1049254403,-833.2821563,0.2712219147,-13.82948974,24.98054504,-3513.051794,48.22961905,-12778541.29,11.45431811,-9942367.014,0.8174073615,-133.6957032
cv_gc,anodic,400,4,3,0,200,400,1.005855208,-3.494460599,0.1961853038,-13103.34949,0.1397401647,-207.861284,0.4072530601,-76.65522252,25.17104888,-2813.551927,48.31041695,-794628423.3,11.39992617,-1390014.102,0.8225332061,-315.7734944
cv_gc,anodic,400,4,4,0,400,400,1.055475881,-3.858618494,0.2060213494,-99.56335477,0.1905357501,-25.7782364,0.7058583061,-4101.083333,25.38094633,-2808.517835,48.18365058,-5500657.705,11.24710904,-93305.2712,0.8312238476,-5687.600153
cv_gc,anodic,400,4,5,5,0,400,1.772034118,-10.22967509,3.087435915,-7927.233148,0.7192989426,-5661.829474,0.1334035107,-0.3946685512,24.96872698,-2228.5429,48.59710194,-1964269.307,11.5713944,-1465499.708,0.799697812,-49.11737382
cv_gc,anodic,400,4,6,5,100,400,1.761404125,-6.711970675,3.065075187,-12710.12657,0.7244934712,-8051.887471,0.2368792567,-3.461326932,25.21380062,-1579.243381,48.76650248,-3217694.898,11.50012516,-2029025.932,0.8179824059,-52.19831928
cv_gc,anodic,400,4,7,5,200,400,1.755639533,-6.108350727,3.058524846,-132172.4196,0.7689980174,-19303.19914,0.3711316345,-20.78102795,25.4049221,-1487.448731,48.84708253,-33712995.88,11.45829728,-4285893.929,0.8282531228,-107.479728
cv_gc,anodic,400,4,8,5,400,400,1.785978923,-6.297944479,3.087617552,-17314.19692,0.8712138194,-540.3153393,0.6868515507,-1035.051314,25.62139418,-1500.942867,48.73496453,-4313816.239,11.35460837,-91947.60444,0.8329589946,-1522.711495
cv_gc,anodic,400,4,9,10,0,400,2.899361935,-34.02028078,5.723194375,-33770.39972,1.360482324,-25110.99084,0.1251844294,-0.4310956815,25.20594908,-2645.798422,49.13115876,-2488776.567,11.69237067,-1854813.517,0.8118492112,-59.18923023
cv_gc,anodic,400,4,10,10,100,400,2.887709674,-27.41928153,5.711427287,-81820.18314,1.384235873,-70776.83805,0.2280085959,-5.271333623,25.45283453,-2206.894649,49.30409455,-6097367.264,11.63678242,-5001990.17,0.8279351449,-81.68944958
cv_gc,anodic,400,4,11,10,200,400,2.881509101,-24.54144875,5.701945464,-13971953.13,1.4279857,-21499.33059,0.3645797115,-36.83799088,25.63902379,-2021.127368,49.37481457,-1047663919,11.59082369,-1416529.796,0.8328434794,-196.4557814
cv_gc,anodic,400,4,12,10,400,400,2.892959541,-25.75190762,5.702378422,-46361.52494,1.493850085,-1333.583024,0.6642077481,-2049.215988,25.83626372,-2132.680823,49.22082998,-3454241.92,11.44713201,-78364.50665,0.8363074391,-3249.301595
cv_gc,anodic,400,4,13,20,0,400,4.909022556,-92.00756786,10.04515292,-90958.65268,2.382002722,-69588.55767,0.136315876,-0.5613464416,25.58842701,-2526.059174,49.99070717,-2252755.487,11.8501135,-1722282.295,0.8228580671,-55.89266305
cv_gc,anodic,400,4,14,20,100,400,4.898980509,-70.10997226,10.02838736,-193705.6851,2.400212914,-194804.1967,0.2184095264,-3.984401323,25.82692835,-1975.353383,50.14483169,-4843225.32,11.78334933,-4695030.471,0.8372266675,-72.24128487
cv_gc,anodic,400,4,15,20,200,400,4.896789268,-78.02979288,10.03143796,-1051627.155,2.439016625,-215381.126,0.3426777752,-24.47560049,26.01376969,-2229.358093,50.21432303,-26350631.63,11.72724351,-4979341.78,0.8365695398,-150.8296697
cv_gc,anodic,400,4,16,20,400,400,4.899725349,-69.03994301,10.02527255,-191315.3142,2.512462298,-3735.802656,0.6416556812,-1843.439098,26.194206,-2000.763601,50.02605689,-4763784.232,11.58050148,-79387.16954,0.8320546456,-3100.443912
cv_gc,anodic,400,4,17,50,0,400,7.558304535,-184.7521425,15.58061209,-189841.6637,3.692300459,-199015.0187,0.2130183894,-2.453722796,26.08928159,-2212.142099,51.07331419,-2039917.751,11.98407565,-2096538.501,0.8318135893,-51.66296488
cv_gc,anodic,400,4,18,50,100,400,7.554280778,-161.6973585,15.57647511,-561911.8583,3.731476816,-835958.9163,0.2742755067,-7.288383763,26.31600091,-1973.394997,51.19877617,-6070852.589,11.92089199,-8531814.681,0.8418489302,-77.08437307
cv_gc,anodic,400,4,19,50,200,400,7.543083472,-130.8381151,15.55289137,-5727294.358,3.78489951,-42360.71831,0.3958647146,-51.4745143,26.47094614,-1622.61138,51.20020761,-62068427.16,11.8612444,-416029.6914,0.8305412088,-229.9815086
cv_gc,anodic,400,4,20,50,400,400,7.529209756,-155.4867052,15.52495044,-235834.7115,3.822681678,-5293.402146,0.6518636079,-2913.962212,26.60603861,-1953.065368,50.90742275,-2535777.68,11.64537697,-49133.63778,0.8030814204,-4423.239349
cv_gc,anodic,400,4,21,100,0,400,0.9661641701,-2.22298181,0.1131378402,-9.918994733,0.2593857908,-690.1169252,0.3516287164,-8.338817404,24.77780748,-2118.735862,47.925573,-1959301.609,11.07273898,-1259415.244,0.783897428,-45.41321925
cv_gc,anodic,400,4,22,100,100,400,0.9569362996,-1.602157456,0.09566420347,-14.5664918,0.2694751854,-1979.224508,0.4497720075,-19.23556439,24.97580295,-1771.582399,47.97557846,-3915003.516,10.9638505,-3277954.714,0.7713943993,-58.52281185
cv_gc,anodic,400,4,23,100,200,400,0.9583733991,-1.553059892,0.07843420323,-93.82087197,0.3044695914,-1177.749307,0.590618347,-78.57152438,25.11428145,-1752.206271,47.92652969,-35403395.84,10.86358004,-1500649.434,0.732404935,-121.3619345
cv_gc,anodic,400,4,24,100,400,400,1.01291298,-1.891192714,0.07668903685,-19.94537444,0.3694144635,-93.22282006,0.8840796153,-2443.279857,25.2187417,-1791.171616,47.53918213,-8048684.787,10.62348923,-77921.46306,0.6647946871,-1381.112055
cv_gc,cathodic,0,1,6,5,100,0,1.162606339,-4.819897664,1.915171891,-6258.536872,0.4866886867,-51.73561102,0.07982096194,-62.53254806,4.735912344,-95.57334759,8.644416793,-127524.8071,1.862723866,-771.4999113,0.1675328413,-278.8738146
cv_gc,cathodic,0,1,7,5,200,0,1.147281602,-4.371646704,1.918338253,-3004.169596,0.4864257903,-29.57660932,0.1060861177,-36.71460779,4.730039356,-90.30548994,8.622001247,-60705.44135,1.882545373,-456.9805591,0.1741758598,-100.6642846
cv_gc,cathodic,0,1,8,5,400,0,1.15418264,-4.294457355,1.938483752,-1641.37472,0.5015571363,-23.05980542,0.1616030262,-31.41953719,4.726254946,-87.77826811,8.605468796,-32365.5932,1.925611335,-353.640679,0.1833022301,-40.71030156
cv_gc,cathodic,0,1,10,10,100,0,2.101765221,-16.07136715,4.229460295,-70107.46668,0.9940717125,-65.44505583,0.09848592478,-11.16766239,4.752085912,-86.2707016,8.68624179,-295707.898,1.908340918,-243.8720203,0.1138103218,-15.24883092
cv_gc,cathodic,0,1,11,10,200,0,2.101881576,-15.89840195,4.245218647,-27383.39361,0.9969558137,-44.39814383,0.1158911328,-6.818386457,4.741084384,-84.97744195,8.650435293,-113703.8333,1.927468179,-168.6917427,0.1233243848,-7.853492689
cv_gc,cathodic,0,1,12,10,400,0,2.112302333,-17.07906445,4.262228568,-5241.841545,1.017073436,-27.2755924,0.1665060477,-5.058512689,4.742829924,-90.14626951,8.63620833,-21523.81767,1.976837052,-105.8190802,0.1615693783,-4.704585648
cv_gc,cathodic,0,1,14,20,100,0,1.24908831,0.8821316855,0.4193339617,0.9728556829,0.2043092651,0.9464290882,0.1440200931,-0.6622311576,8.725018952,-4.751002327,16.4625656,-40.83635919,3.601420708,-15.64564507,0.3220764201,-7.313101918
cv_gc,cathodic,0,1,15,20,200,0,1.35597365,0.8979053694,1.50993147,0.7659592374,0.2493942228,0.9470755286,0.178190458,-0.460868145,9.43153771,-3.939300089,18.26619394,-33.25099243,4.059898728,-13.02536435,0.3375898697,-4.243496026
cv_gc,cathodic,0,1,16,20,400,0,1.527725885,0.8514384024,2.377614999,0.3563595787,0.6616828692,0.7168768152,0.2564631437,-0.6135095272,8.931293203,-4.077435096,19.09875027,-40.53078568,4.518447581,-12.20243839,0.3687917166,-2.336444669
cv_gc,cathodic,0,1,18,50,100,0,1.780767596,0.8277974734,3.318322126,-0.07443706548,0.8893985101,0.3701416492,0.1303931821,0.09949681162,9.429846855,-3.828745426,18.48224021,-32.33136636,4.096704986,-12.36347721,0.3685526076,-6.194066759
cv_gc,cathodic,0,1,19,50,200,0,1.856881167,0.8140463489,2.834060935,0.2821494742,0.7670320937,0.5781983324,0.1513338417,-0.04105931288,9.383678867,-3.748787767,18.944768,-31.07703646,4.234090376,-11.85291005,0.3795401228,-5.54815192
cv_gc,cathodic,0,1,20,50,400,0,3.19731377,0.2484316244,3.813392913,-1.555666591,0.3305283465,0.9406889651,0.2115328852,-0.04108213409,8.453688111,-4.254004296,18.58553795,-59.70596369,4.724710119,-11.11904549,0.4065013345,-2.844617683
cv_gc,cathodic,0,1,22,100,100,0,1.089628881,-13.03783016,0.849560561,-109.9811464,0.177645763,-0.3914444853,0.1272784566,-3.261826518,4.759583999,-266.8432853,8.724492953,-11703.17786,1.996124818,-174.6837388,0.1511331511,-5.009044798
cv_gc,cathodic,0,1,23,100,200,0,1.130109382,-18.886379,0.8693516613,-98.989049,0.1743055277,-0.4322425051,0.1626047027,-3.662449076,4.756412539,-351.2684773,8.717261776,-10052.6008,2.006716455,-188.8306182,0.1682187631,-3.989956604
cv_gc,cathodic,0,1,24,100,400,0,1.165581613,-22.68956005,0.8656372102,-88.12913532,0.1641841854,-0.159177421,0.2249026027,-3.65076686,4.751570225,-392.6823318,8.701899376,-9005.913129,2.044315536,-178.714503,0.2013429758,-2.727422071
cv_gc,cathodic,100,2,2,0,100,100,1.365415213,-295.359012,1.780516149,-131809.7471,0.4624289088,-4749.532479,0.1553174522,-30.69318201,1.94338508,-599.3525953,3.337221798,-463050.3249,0.7125086505,-11277.01381,0.03996844333,-1.09874559
cv_gc,cathodic,100,2,3,0,200,100,1.359873711,-210.0909958,1.766608511,-143482.5338,0.4612530587,-5741.753311,0.1763092116,-47.44523886,1.962412322,-438.5953368,3.536972963,-575154.0107,0.7700961413,-16006.79586,0.04325959628,-1.916527116
cv_gc,cathodic,100,2,4,0,400,100,1.376114296,-117.325875,1.781213248,-1974629.999,0.4873037215,-158724.137,0.2360241847,-227.368671,1.867191543,-216.8454305,3.712634569,-8578640.624,0.8743014041,-510937.4734,0.05500095526,-11.40120758
cv_gc,cathodic,100,2,5,5,0,100,2.409052514,-2157.175927,4.472377078,-6510402.304,1.098846159,-6170.447855,0.1232660178,-34.69905655,2.120188413,-1670.641803,3.659938567,-4359920.386,0.8007514357,-3276.243619,0.0401554543,-2.78842849
cv_gc,cathodic,100,2,6,5,100,100,2.400446535,-1520.672046,4.447682221,-2793704.144,1.092767069,-2220.73767,0.1200224986,-18.39952139,2.190456961,-1266.087004,3.934126068,-2185794.928,0.8657919375,-1393.648149,0.05279987609,-2.754321797
cv_gc,cathodic,100,2,7,5,200,100,2.395218818,-1135.422607,4.434746637,-1088513.133,1.098014437,-2325.003554,0.1362478731,-28.14734988,2.211788617,-968.0288596,4.129577312,-943859.1461,0.9287125821,-1663.013832,0.06325291439,-5.28203993
cv_gc,cathodic,100,2,8,5,400,100,2.40474493,-629.6174682,4.443007525,-138595.988,1.12724661,-4883.116325,0.1869703763,-110.5963645,2.115266123,-486.9305258,4.288792834,-129141.6911,1.034055422,-4108.94259,0.07045842027,-14.84784614
cv_gc,cathodic,100,2,9,10,0,100,3.482742428,-3966.544245,6.839065909,-2754840.082,1.646439316,-7259.004366,0.1223960356,-20.81011623,2.337820672,-1786.72805,4.181733633,-1029947.962,0.9225816155,-2278.580943,0.04334632829,-1.735444507
cv_gc,cathodic,100,2,10,10,100,100,3.473676603,-2817.752062,6.819721182,-744637.2766,1.644846055,-2425.758801,0.114357246,-10.07591564,2.410021883,-1355.813269,4.455352888,-317815.4221,0.991228742,-880.3002055,0.06513280483,-2.592955385
cv_gc,cathodic,100,2,11,10,200,100,3.459001528,-2021.637115,6.788042702,-179901.248,1.650207917,-2324.167757,0.1164946517,-12.07407131,2.422115427,-990.7589677,4.626400935,-83565.84244,1.053219998,-946.1421242,0.09784347987,-8.222797128
cv_gc,cathodic,100,2,12,10,400,100,3.456192107,-1565.029238,6.775316165,-62261.31548,1.675920478,-9272.111092,0.1559315455,-42.48495562,2.314754236,-701.447535,4.753387739,-30644.91684,1.152850713,-4386.981546,0.1002991811,-16.99143646
cv_gc,cathodic,100,2,13,20,0,100,5.289369284,-1415.075471,10.69534815,-224344.7867,2.536680792,-2469.279088,0.1222388139,-19.45435854,2.684401005,-363.7316137,5.007736196,-49181.53964,1.113674956,-475.1362943,0.05805338953,-3.613417652
cv_gc,cathodic,100,2,14,20,100,100,5.260924577,-1869.324426,10.63717562,-66645.28241,2.515457424,-1321.935557,0.1120308202,-6.890254592,2.73415265,-504.1708824,5.230425297,-16112.77434,1.161990781,-281.299502,0.08827187196,-3.898472323
cv_gc,cathodic,100,2,15,20,200,100,5.244984181,-2004.841712,10.60355224,-43317.45568,2.518750378,-1060.328062,0.116043967,-7.576994694,2.7429988,-547.6047052,5.387581898,-11181.99099,1.220096437,-248.0391973,0.1185886414,-7.95728091
cv_gc,cathodic,100,2,16,20,400,100,5.235299863,-1899.983885,10.58309707,-24748.85166,2.551458321,-1235.962274,0.133737885,-43.2447427,2.626463773,-477.4517434,5.483231199,-6642.855181,1.320943362,-330.5491286,0.154833991,-58.30419144
cv_gc,cathodic,100,2,17,50,0,100,7.727212024,-5968.947313,15.72504199,-271994.8148,3.685703348,-3341.281331,0.1860303348,-15.31292494,3.200036613,-1022.84623,6.216589329,-42508.2019,1.370157716,-460.8951164,0.1039245827,-4.090974031
cv_gc,cathodic,100,2,18,50,100,100,7.709460084,-10077.95808,15.68438988,-151767.1598,3.68593933,-3628.09463,0.1868281097,-19.84070184,3.246810726,-1786.646546,6.41956008,-25423.70632,1.432035827,-546.7844436,0.1307165417,-9.202086466
cv_gc,cathodic,100,2,19,50,200,100,7.690094296,-9106.12698,15.64413151,-86153.40753,3.689874819,-3238.439384,0.1898425099,-22.50998127,3.238480142,-1614.10417,6.533119789,-15024.04657,1.484617643,-523.4158713,0.162176287,-16.1569488
cv_gc,cathodic,100,2,20,50,400,100,7.676539671,-5619.970721,15.61519257,-52168.45123,3.717225916,-4900.566781,0.2055526601,-27.66625656,3.09039424,-909.9784367,6.546818412,-9169.270995,1.568526129,-871.7312495,0.2076638346,-28.2581269
cv_gc,cathodic,100,2,21,100,0,100,1.369285915,-236.5700582,1.79003096,-939.2256262,0.5077165173,-75.79836841,0.1939230456,-24.95527769,1.990554306,-501.0552155,3.477517699,-3547.539932,0.7014814139,-145.6026249,0.06546663008,-1.958058819
cv_gc,cathodic,100,2,22,100,100,100,1.338414002,-172.4405296,1.72836484,-579.1487255,0.5051916301,-89.37182861,0.1942945648,-45.4699903,1.989598358,-382.2661607,3.593631356,-2507.046272,0.7491720683,-197.7393801,0.08013092854,-6.904085485
cv_gc,cathodic,100,2,23,100,200,100,1.322249017,-154.4422707,1.692142766,-448.9003294,0.5065410451,-103.9649244,0.1997036045,-79.25027927,1.946165,-335.7456094,3.645456035,-2087.07473,0.7882385918,-253.1735186,0.09320030679,-16.47871211
cv_gc,cathodic,100,2,24,100,400,100,1.322639353,-115.2493012,1.66861769,-348.8594919,0.5264838721,-118.4472769,0.1944356525,-27.33107743,1.73102894,-198.1205703,3.537657034,-1571.57522,0.843512637,-305.6121048,0.1320142814,-12.06029898
cv_gc,cathodic,200,3,2,0,100,200,1.29015924,0.6093199741,1.647802042,-0.4500602033,0.3406213241,0.5836127479,0.1740606122,-4.208482345,3.70694787,-2.225280798,7.427556406,-28.46238342,1.7922805,-10.52831193,0.1276725625,-1.802240035
cv_gc,cathodic,200,3,3,0,200,200,1.287205193,0.6050205179,1.650894067,-0.460217341,0.3380820064,0.5866773284,0.1977894466,-5.629971293,3.637957776,-2.154963053,7.253459809,-27.18834032,1.745570713,-10.01843736,0.1290032868,-1.820375728
cv_gc,cathodic,200,3,4,0,400,200,1.28940443,0.5984794201,1.618865033,-0.4020399264,0.3089804971,0.6562952634,0.2530691319,-12.29984157,3.676996678,-2.265246474,7.127967106,-26.18131539,1.665884434,-8.991095786,0.1320949946,-2.623604914
cv_gc,cathodic,200,3,5,5,0,200,0.9758928146,0.7806703554,1.068145368,0.3930209483,0.3107132333,0.6540288952,0.134128237,-3.604444044,3.556838026,-1.91354192,7.054638334,-25.47661665,1.675287015,-9.057702202,0.1090421258,-2.0431642
cv_gc,cathodic,200,3,6,5,100,200,0.9605396681,0.7846728201,1.050901558,0.4184509277,0.3250005708,0.6149816028,0.1530233682,-5.332792278,3.433574001,-1.75144646,6.814431136,-23.45240102,1.605046858,-8.390498889,0.1113353218,-2.35232153
cv_gc,cathodic,200,3,7,5,200,200,0.9589280919,0.782288754,1.064669618,0.4021946358,0.3490689549,0.5554674315,0.1775309201,-10.39508513,3.358495648,-1.670535528,6.630199214,-22.18372628,1.539454169,-7.645988653,0.1139188592,-3.692030435
cv_gc,cathodic,200,3,8,5,400,200,0.9776730642,0.7730920229,1.082585654,0.3887123211,0.3845554575,0.4751192211,0.2312387481,-32.60105137,3.414176688,-1.767161133,6.534752547,-21.27303504,1.459830298,-6.563929234,0.1243385046,-8.715002735
cv_gc,cathodic,200,3,9,10,0,200,1.767116706,0.2864545834,3.413986188,-5.109980894,0.8557095788,-1.629070689,0.1246960617,-2.964448842,3.336841584,-1.544264941,6.548960217,-21.48335083,1.549546878,-7.621025208,0.101127592,-1.607454122
cv_gc,cathodic,200,3,10,10,100,200,1.741181707,0.3107823536,3.366718642,-4.768147105,0.8714169651,-1.73735179,0.1420495084,-4.966300669,3.232894036,-1.376025717,6.344253226,-19.48253466,1.479284546,-6.888274838,0.1029556602,-2.13419578
cv_gc,cathodic,200,3,11,10,200,200,1.730149038,0.3211176193,3.343976747,-4.544859773,0.9054680941,-1.885476932,0.1678400994,-14.14209801,3.181904866,-1.296158629,6.202530883,-18.07664248,1.405682709,-5.954179694,0.1033632302,-4.74284034
cv_gc,cathodic,200,3,12,10,400,200,1.745550467,0.3090413179,3.361616009,-4.584416787,0.932512967,-1.952183548,0.2179525755,-49.40599385,3.244191117,-1.386712571,6.118969332,-17.5028305,1.336168765,-5.061166677,0.1212442985,-14.59842761
cv_gc,cathodic,200,3,13,20,0,200,3.528361047,-1.797518019,7.294390319,-26.25009075,1.76406381,-10.1748128,0.1370713881,-4.358174706,2.969044987,-0.9808902337,5.700548698,-15.64268051,1.333457549,-5.385134713,0.0873312203,-1.175015246
cv_gc,cathodic,200,3,14,20,100,200,3.527472305,-1.838199235,7.295654795,-25.97893256,1.793120137,-10.86243725,0.1498053852,-7.263248932,2.846108374,-0.8476449505,5.459084324,-14.10552468,1.252165873,-4.784673869,0.09146836932,-2.080618067
