0.896, -1.758e-5, 1.015e-5, 2.773e-5, -1.277e-6, -1.166e-6, -1.387e-6, -1.647e-5, 9.559e-6, 2.603e-5, -1.083e-6, -9.874e-7, -1.178e-6, -1.603e-5, 9.332e-6, 2.536e-5, -1.150e-6, -1.056e-6, -1.244e-6, -1.681e-5, 9.521e-6, 2.633e-5, -1.207e-6, -1.107e-6, -1.307e-6
0.892, -1.504e-5, 7.669e-6, 2.270e-5, -1.746e-6, -1.629e-6, -1.862e-6, -1.405e-5, 7.242e-6, 2.129e-5, -1.497e-6, -1.396e-6, -1.598e-6, -1.369e-5, 6.991e-6, 2.068e-5, -1.552e-6, -1.449e-6, -1.655e-6, -1.428e-5, 7.072e-6, 2.136e-5, -1.665e-6, -1.552e-6, -1.779e-6
0.888, -1.306e-5, 6.117e-6, 1.918e-5, -2.178e-6, -2.088e-6, -2.268e-6, -1.219e-5, 5.785e-6, 1.797e-5, -1.878e-6, -1.796e-6, -1.959e-6, -1.186e-5, 5.557e-6, 1.741e-5, -1.931e-6, -1.842e-6, -2.021e-6, -1.232e-5, 5.588e-6, 1.791e-5, -2.106e-6, -2.009e-6, -2.203e-6
0.884, -1.152e-5, 5.006e-6, 1.653e-5, -2.516e-6, -2.447e-6, -2.584e-6, -1.073e-5, 4.749e-6, 1.548e-5, -2.179e-6, -2.117e-6, -2.241e-6, -1.043e-5, 4.540e-6, 1.497e-5, -2.235e-6, -2.170e-6, -2.299e-6, -1.082e-5, 4.544e-6, 1.536e-5, -2.451e-6, -2.381e-6, -2.521e-6
0.880, -1.031e-5, 4.154e-6, 1.446e-5, -2.755e-6, -2.713e-6, -2.797e-6, -9.582e-6, 3.947e-6, 1.353e-5, -2.402e-6, -2.360e-6, -2.444e-6, -9.315e-6, 3.756e-6, 1.307e-5, -2.455e-6, -2.408e-6, -2.502e-6, -9.628e-6, 3.751e-6, 1.338e-5, -2.695e-6, -2.649e-6, -2.742e-6
0.876, -9.320e-6, 3.475e-6, 1.279e-5, -2.911e-6, -2.886e-6, -2.937e-6, -8.658e-6, 3.313e-6, 1.197e-5, -2.550e-6, -2.525e-6, -2.574e-6, -8.406e-6, 3.134e-6, 1.154e-5, -2.601e-6, -2.574e-6, -2.628e-6, -8.675e-6, 3.117e-6, 1.179e-5, -2.849e-6, -2.825e-6, -2.873e-6
0.872, -8.500e-6, 2.915e-6, 1.141e-5, -3.001e-6, -2.989e-6, -3.012e-6, -7.889e-6, 2.790e-6, 1.068e-5, -2.639e-6, -2.625e-6, -2.652e-6, -7.653e-6, 2.624e-6, 1.028e-5, -2.687e-6, -2.674e-6, -2.700e-6, -7.891e-6, 2.596e-6, 1.049e-5, -2.932e-6, -2.925e-6, -2.939e-6
0.868, -7.810e-6, 2.440e-6, 1.025e-5, -3.033e-6, -3.034e-6, -3.033e-6, -7.252e-6, 2.347e-6, 9.599e-6, -2.679e-6, -2.676e-6, -2.682e-6, -7.029e-6, 2.194e-6, 9.223e-6, -2.722e-6, -2.721e-6, -2.722e-6, -7.235e-6, 2.159e-6, 9.394e-6, -2.962e-6, -2.966e-6, -2.957e-6
0.864, -7.225e-6, 2.035e-6, 9.260e-6, -3.035e-6, -3.045e-6, -3.025e-6, -6.712e-6, 1.964e-6, 8.675e-6, -2.684e-6, -2.690e-6, -2.679e-6, -6.495e-6, 1.822e-6, 8.317e-6, -2.720e-6, -2.724e-6, -2.716e-6, -6.675e-6, 1.787e-6, 8.462e-6, -2.947e-6, -2.959e-6, -2.934e-6
0.860, -6.723e-6, 1.682e-6, 8.404e-6, -3.002e-6, -3.019e-6, -2.986e-6, -6.240e-6, 1.634e-6, 7.873e-6, -2.664e-6, -2.675e-6, -2.654e-6, -6.036e-6, 1.502e-6, 7.538e-6, -2.689e-6, -2.699e-6, -2.679e-6, -6.201e-6, 1.464e-6, 7.665e-6, -2.899e-6, -2.919e-6, -2.878e-6
