0.899, -1.263e-5, -2.305e-6, -1.155e-5, -1.941e-6, -1.165e-5, -2.024e-6, -1.191e-5, -2.080e-6
0.898, -1.044e-5, -3.126e-6, -9.526e-6, -2.698e-6, -9.616e-6, -2.795e-6, -9.809e-6, -2.894e-6
0.897, -9.310e-6, -3.488e-6, -8.501e-6, -3.039e-6, -8.573e-6, -3.132e-6, -8.727e-6, -3.255e-6
0.896, -8.572e-6, -3.632e-6, -7.834e-6, -3.193e-6, -7.894e-6, -3.271e-6, -8.019e-6, -3.389e-6
0.895, -8.025e-6, -3.661e-6, -7.328e-6, -3.237e-6, -7.394e-6, -3.308e-6, -7.490e-6, -3.418e-6
0.894, -7.569e-6, -3.625e-6, -6.913e-6, -3.228e-6, -6.965e-6, -3.278e-6, -7.038e-6, -3.373e-6
0.893, -7.152e-6, -3.548e-6, -6.545e-6, -3.170e-6, -6.585e-6, -3.212e-6, -6.638e-6, -3.281e-6
0.892, -6.787e-6, -3.439e-6, -6.201e-6, -3.087e-6, -6.244e-6, -3.119e-6, -6.257e-6, -3.167e-6
0.891, -6.450e-6, -3.319e-6, -5.886e-6, -2.983e-6, -5.919e-6, -3.001e-6, -5.930e-6, -3.028e-6
0.890, -6.130e-6, -3.181e-6, -5.584e-6, -2.865e-6, -5.607e-6, -2.876e-6, -5.589e-6, -2.888e-6
0.889, -5.827e-6, -3.027e-6, -5.312e-6, -2.746e-6, -5.326e-6, -2.754e-6, -5.300e-6, -2.736e-6
0.888, -5.546e-6, -2.890e-6, -5.035e-6, -2.619e-6, -5.062e-6, -2.615e-6, -5.017e-6, -2.595e-6
0.887, -5.270e-6, -2.751e-6, -4.790e-6, -2.488e-6, -4.820e-6, -2.483e-6, -4.758e-6, -2.445e-6
0.886, -5.009e-6, -2.609e-6, -4.544e-6, -2.363e-6, -4.584e-6, -2.348e-6, -4.516e-6, -2.299e-6
0.885, -4.788e-6, -2.470e-6, -4.331e-6, -2.239e-6, -4.344e-6, -2.223e-6, -4.273e-6, -2.157e-6
0.884, -4.562e-6, -2.339e-6, -4.126e-6, -2.123e-6, -4.144e-6, -2.100e-6, -4.064e-6, -2.023e-6
0.883, -4.361e-6, -2.213e-6, -3.944e-6, -1.999e-6, -3.956e-6, -1.977e-6, -3.864e-6, -1.900e-6
0.882, -4.151e-6, -2.085e-6, -3.748e-6, -1.894e-6, -3.782e-6, -1.870e-6, -3.683e-6, -1.780e-6
0.881, -3.958e-6, -1.976e-6, -3.573e-6, -1.792e-6, -3.616e-6, -1.766e-6, -3.506e-6, -1.674e-6
0.880, -3.801e-6, -1.863e-6, -3.418e-6, -1.693e-6, -3.448e-6, -1.660e-6, -3.334e-6, -1.574e-6
0.879, -3.637e-6, -1.766e-6, -3.263e-6, -1.607e-6, -3.310e-6, -1.574e-6, -3.191e-6, -1.473e-6
0.878, -3.481e-6, -1.672e-6, -3.128e-6, -1.512e-6, -3.174e-6, -1.482e-6, -3.065e-6, -1.387e-6
0.877, -3.335e-6, -1.579e-6, -2.994e-6, -1.434e-6, -3.046e-6, -1.405e-6, -2.938e-6, -1.305e-6
0.876, -3.211e-6, -1.496e-6, -2.886e-6, -1.358e-6, -2.920e-6, -1.327e-6, -2.798e-6, -1.231e-6
0.875, -3.094e-6, -1.417e-6, -2.770e-6, -1.288e-6, -2.793e-6, -1.268e-6, -2.687e-6, -1.164e-6
0.874, -2.967e-6, -1.347e-6, -2.652e-6, -1.218e-6, -2.696e-6, -1.191e-6, -2.597e-6, -1.098e-6
0.873, -2.862e-6, -1.277e-6, -2.569e-6, -1.162e-6, -2.599e-6, -1.137e-6, -2.483e-6, -1.036e-6
0.872, -2.764e-6, -1.215e-6, -2.456e-6, -1.105e-6, -2.507e-6, -1.078e-6, -2.410e-6, -9.819e-7
0.871, -2.657e-6, -1.162e-6, -2.373e-6, -1.051e-6, -2.417e-6, -1.028e-6, -2.322e-6, -9.345e-7
0.870, -2.575e-6, -1.110e-6, -2.282e-6, -1.003e-6, -2.345e-6, -9.779e-7, -2.247e-6, -8.792e-7
0.869, -2.486e-6, -1.055e-6, -2.223e-6, -9.609e-7, -2.273e-6, -9.394e-7, -2.169e-6, -8.413e-7
0.868, -2.403e-6, -1.016e-6, -2.138e-6, -9.184e-7, -2.212e-6, -8.940e-7, -2.110e-6, -8.006e-7
0.867, -2.335e-6, -9.738e-7, -2.079e-6, -8.812e-7, -2.141e-6, -8.521e-7, -2.036e-6, -7.637e-7
0.866, -2.281e-6, -9.343e-7, -2.016e-6, -8.403e-7, -2.068e-6, -8.189e-7, -1.978e-6, -7.337e-7
0.865, -2.212e-6, -8.934e-7, -1.960e-6, -8.121e-7, -2.020e-6, -7.852e-7, -1.926e-6, -6.947e-7
0.864, -2.157e-6, -8.576e-7, -1.894e-6, -7.748e-7, -1.961e-6, -7.533e-7, -1.870e-6, -6.704e-7
0.863, -2.103e-6, -8.212e-7, -1.856e-6, -7.437e-7, -1.911e-6, -7.274e-7, -1.815e-6, -6.494e-7
0.862, -2.055e-6, -7.906e-7, -1.805e-6, -7.258e-7, -1.873e-6, -7.032e-7, -1.780e-6, -6.144e-7
0.861, -1.999e-6, -7.704e-7, -1.762e-6, -6.989e-7, -1.819e-6, -6.700e-7, -1.732e-6, -5.921e-7
0.860, -1.954e-6, -7.411e-7, -1.718e-6, -6.770e-7, -1.785e-6, -6.514e-7, -1.687e-6, -5.737e-7
0.859, -1.901e-6, -7.104e-7, -1.680e-6, -6.531e-7, -1.754e-6, -6.305e-7, -1.652e-6, -5.565e-7
0.858, -1.871e-6, -6.911e-7, -1.641e-6, -6.304e-7, -1.703e-6, -6.121e-7, -1.616e-6, -5.357e-7
0.857, -1.832e-6, -6.676e-7, -1.616e-6, -6.128e-7, -1.664e-6, -5.894e-7, -1.577e-6, -5.168e-7
0.856, -1.796e-6, -6.526e-7, -1.576e-6, -5.914e-7, -1.646e-6, -5.723e-7, -1.559e-6, -5.054e-7
0.855, -1.768e-6, -6.317e-7, -1.545e-6, -5.731e-7, -1.603e-6, -5.513e-7, -1.526e-6, -4.895e-7
0.854, -1.711e-6, -6.199e-7, -1.515e-6, -5.609e-7, -1.589e-6, -5.390e-7, -1.493e-6, -4.737e-7
0.853, -1.687e-6, -6.051e-7, -1.493e-6, -5.454e-7, -1.563e-6, -5.203e-7, -1.460e-6, -4.576e-7
0.852, -1.670e-6, -5.895e-7, -1.463e-6, -5.315e-7, -1.533e-6, -5.068e-7, -1.435e-6, -4.500e-7
0.851, -1.636e-6, -5.719e-7, -1.443e-6, -5.174e-7, -1.505e-6, -5.012e-7, -1.416e-6, -4.358e-7
0.850, -1.622e-6, -5.553e-7, -1.415e-6, -5.076e-7, -1.469e-6, -4.922e-7, -1.388e-6, -4.268e-7
0.849, -1.586e-6, -5.454e-7, -1.389e-6, -4.992e-7, -1.458e-6, -4.729e-7, -1.367e-6, -4.164e-7
0.848, -1.565e-6, -5.319e-7, -1.371e-6, -4.841e-7, -1.435e-6, -4.667e-7, -1.354e-6, -4.052e-7
0.847, -1.536e-6, -5.195e-7, -1.361e-6, -4.750e-7, -1.422e-6, -4.547e-7, -1.322e-6, -3.975e-7
0.846, -1.522e-6, -5.081e-7, -1.335e-6, -4.689e-7, -1.405e-6, -4.482e-7, -1.310e-6, -3.864e-7
