0.104, 1.656e-7, -7.795e-8, -2.436e-7, 1.667e-7, -7.285e-8, -2.395e-7, 2.899e-7, -1.432e-7, -4.332e-7, 2.006e-7, -1.132e-7, -3.138e-7
0.108, 1.846e-7, 5.120e-10, -1.841e-7, 1.835e-7, 3.185e-9, -1.803e-7, 3.269e-7, -5.539e-9, -3.324e-7, 2.195e-7, -1.520e-8, -2.347e-7
0.112, 1.774e-7, 2.482e-8, -1.525e-7, 1.750e-7, 2.675e-8, -1.482e-7, 3.153e-7, 3.699e-8, -2.783e-7, 2.086e-7, 1.719e-8, -1.914e-7
0.116, 1.714e-7, 3.991e-8, -1.315e-7, 1.683e-7, 4.117e-8, -1.271e-7, 3.049e-7, 6.257e-8, -2.424e-7, 1.995e-7, 3.685e-8, -1.626e-7
0.120, 1.667e-7, 5.044e-8, -1.163e-7, 1.636e-7, 5.164e-8, -1.120e-7, 2.972e-7, 8.061e-8, -2.166e-7, 1.930e-7, 5.068e-8, -1.423e-7
0.124, 1.636e-7, 5.867e-8, -1.049e-7, 1.595e-7, 5.983e-8, -9.971e-8, 2.905e-7, 9.399e-8, -1.965e-7, 1.883e-7, 6.111e-8, -1.272e-7
0.128, 1.608e-7, 6.538e-8, -9.539e-8, 1.573e-7, 6.676e-8, -9.055e-8, 2.862e-7, 1.054e-7, -1.808e-7, 1.846e-7, 6.943e-8, -1.152e-7
0.132, 1.595e-7, 7.167e-8, -8.785e-8, 1.557e-7, 7.328e-8, -8.246e-8, 2.830e-7, 1.150e-7, -1.680e-7, 1.821e-7, 7.623e-8, -1.059e-7
0.136, 1.582e-7, 7.654e-8, -8.163e-8, 1.550e-7, 7.863e-8, -7.633e-8, 2.803e-7, 1.230e-7, -1.572e-7, 1.800e-7, 8.193e-8, -9.812e-8
0.140, 1.580e-7, 8.180e-8, -7.623e-8, 1.544e-7, 8.415e-8, -7.029e-8, 2.785e-7, 1.304e-7, -1.481e-7, 1.793e-7, 8.772e-8, -9.157e-8
0.144, 1.588e-7, 8.694e-8, -7.181e-8, 1.549e-7, 8.940e-8, -6.548e-8, 2.772e-7, 1.369e-7, -1.403e-7, 1.789e-7, 9.268e-8, -8.621e-8
