0.104, 1.913e-7, -1.431e-7, -3.344e-7, 1.831e-7, -1.274e-7, -3.105e-7, 3.103e-7, -1.895e-7, -4.997e-7, 2.265e-7, -1.643e-7, -3.908e-7
0.108, 2.047e-7, -5.310e-8, -2.578e-7, 1.959e-7, -4.180e-8, -2.377e-7, 3.442e-7, -4.211e-8, -3.863e-7, 2.430e-7, -5.999e-8, -3.030e-7
0.112, 1.926e-7, -2.002e-8, -2.127e-7, 1.842e-7, -1.061e-8, -1.948e-7, 3.281e-7, 6.193e-9, -3.219e-7, 2.281e-7, -2.271e-8, -2.508e-7
0.116, 1.819e-7, 1.553e-9, -1.804e-7, 1.744e-7, 9.188e-9, -1.652e-7, 3.145e-7, 3.656e-8, -2.779e-7, 2.159e-7, 2.095e-9, -2.139e-7
0.120, 1.740e-7, 1.791e-8, -1.560e-7, 1.665e-7, 2.378e-8, -1.427e-7, 3.034e-7, 5.809e-8, -2.453e-7, 2.062e-7, 2.012e-8, -1.861e-7
0.124, 1.679e-7, 3.054e-8, -1.373e-7, 1.608e-7, 3.490e-8, -1.259e-7, 2.962e-7, 7.533e-8, -2.209e-7, 1.979e-7, 3.416e-8, -1.638e-7
0.128, 1.633e-7, 4.068e-8, -1.226e-7, 1.569e-7, 4.412e-8, -1.128e-7, 2.891e-7, 8.812e-8, -2.010e-7, 1.914e-7, 4.565e-8, -1.458e-7
0.132, 1.598e-7, 4.878e-8, -1.110e-7, 1.539e-7, 5.161e-8, -1.023e-7, 2.844e-7, 9.912e-8, -1.852e-7, 1.869e-7, 5.499e-8, -1.319e-7
0.136, 1.579e-7, 5.583e-8, -1.021e-7, 1.516e-7, 5.780e-8, -9.379e-8, 2.814e-7, 1.088e-7, -1.726e-7, 1.826e-7, 6.298e-8, -1.196e-7
0.140, 1.561e-7, 6.149e-8, -9.457e-8, 1.503e-7, 6.326e-8, -8.701e-8, 2.782e-7, 1.164e-7, -1.618e-7, 1.797e-7, 6.975e-8, -1.100e-7
0.144, 1.551e-7, 6.661e-8, -8.849e-8, 1.491e-7, 6.816e-8, -8.098e-8, 2.762e-7, 1.235e-7, -1.527e-7, 1.780e-7, 7.588e-8, -1.021e-7
0.148, 1.549e-7, 7.135e-8, -8.352e-8, 1.486e-7, 7.256e-8, -7.605e-8, 2.755e-7, 1.302e-7, -1.453e-7, 1.766e-7, 8.103e-8, -9.558e-8
