-0.100	-3.287e-7	-3.901e-7	-3.533e-7	-4.147e-7	-2.857e-7	-3.194e-7	-2.734e-7	-3.195e-7
-0.099	-2.151e-7	-2.765e-7	-2.304e-7	-3.041e-7	-1.936e-7	-2.426e-7	-1.905e-7	-2.427e-7
-0.098	-1.660e-7	-2.304e-7	-1.782e-7	-2.550e-7	-1.506e-7	-2.119e-7	-1.537e-7	-2.120e-7
-0.097	-1.445e-7	-2.089e-7	-1.537e-7	-2.304e-7	-1.322e-7	-1.935e-7	-1.322e-7	-1.967e-7
-0.096	-1.260e-7	-1.967e-7	-1.322e-7	-2.151e-7	-1.168e-7	-1.843e-7	-1.199e-7	-1.874e-7
-0.095	-1.168e-7	-1.905e-7	-1.199e-7	-2.059e-7	-1.076e-7	-1.781e-7	-1.076e-7	-1.813e-7
-0.094	-1.107e-7	-1.813e-7	-1.107e-7	-1.997e-7	-9.841e-8	-1.720e-7	-9.841e-8	-1.752e-7
-0.093	-1.015e-7	-1.782e-7	-1.015e-7	-1.936e-7	-9.226e-8	-1.689e-7	-8.919e-8	-1.721e-7
-0.092	-9.227e-8	-1.752e-7	-9.534e-8	-1.905e-7	-8.305e-8	-1.659e-7	-8.612e-8	-1.690e-7
-0.091	-8.612e-8	-1.690e-7	-8.612e-8	-1.844e-7	-7.998e-8	-1.628e-7	-7.998e-8	-1.660e-7
-0.090	-7.998e-8	-1.660e-7	-7.998e-8	-1.813e-7	-7.384e-8	-1.597e-7	-7.384e-8	-1.598e-7
-0.089	-7.691e-8	-1.660e-7	-7.691e-8	-1.782e-7	-6.770e-8	-1.597e-7	-7.077e-8	-1.598e-7
-0.088	-7.077e-8	-1.629e-7	-7.077e-8	-1.782e-7	-6.463e-8	-1.567e-7	-6.463e-8	-1.567e-7
-0.087	-6.770e-8	-1.629e-7	-6.463e-8	-1.752e-7	-5.849e-8	-1.536e-7	-6.156e-8	-1.567e-7
-0.086	-6.463e-8	-1.629e-7	-6.156e-8	-1.721e-7	-5.542e-8	-1.536e-7	-5.542e-8	-1.567e-7
-0.085	-5.849e-8	-1.567e-7	-5.542e-8	-1.721e-7	-5.235e-8	-1.505e-7	-5.235e-8	-1.537e-7
-0.084	-5.542e-8	-1.598e-7	-5.542e-8	-1.690e-7	-4.928e-8	-1.474e-7	-4.928e-8	-1.506e-7
-0.083	-4.928e-8	-1.567e-7	-4.928e-8	-1.660e-7	-4.621e-8	-1.474e-7	-4.621e-8	-1.506e-7
-0.082	-4.928e-8	-1.567e-7	-4.621e-8	-1.660e-7	-4.314e-8	-1.474e-7	-4.314e-8	-1.506e-7
-0.081	-4.621e-8	-1.567e-7	-4.314e-8	-1.660e-7	-4.007e-8	-1.474e-7	-4.007e-8	-1.506e-7
-0.080	-4.007e-8	-1.537e-7	-4.314e-8	-1.629e-7	-3.700e-8	-1.474e-7	-3.700e-8	-1.506e-7
-0.079	-4.007e-8	-1.537e-7	-3.700e-8	-1.629e-7	-3.393e-8	-1.444e-7	-3.393e-8	-1.475e-7
-0.078	-3.700e-8	-1.506e-7	-3.393e-8	-1.629e-7	-3.085e-8	-1.444e-7	-3.393e-8	-1.475e-7
-0.077	-3.700e-8	-1.506e-7	-2.779e-8	-1.598e-7	-2.778e-8	-1.413e-7	-3.086e-8	-1.445e-7
-0.076	-3.086e-8	-1.506e-7	-3.086e-8	-1.598e-7	-2.778e-8	-1.444e-7	-2.778e-8	-1.475e-7
-0.075	-2.779e-8	-1.506e-7	-2.471e-8	-1.567e-7	-2.471e-8	-1.444e-7	-2.471e-8	-1.445e-7
-0.074	-2.779e-8	-1.506e-7	-2.471e-8	-1.598e-7	-2.471e-8	-1.413e-7	-2.164e-8	-1.445e-7
-0.073	-2.472e-8	-1.475e-7	-2.164e-8	-1.567e-7	-2.164e-8	-1.413e-7	-2.164e-8	-1.445e-7
-0.072	-2.472e-8	-1.506e-7	-1.857e-8	-1.567e-7	-1.857e-8	-1.382e-7	-1.857e-8	-1.414e-7
-0.071	-2.164e-8	-1.475e-7	-1.857e-8	-1.567e-7	-1.857e-8	-1.413e-7	-1.550e-8	-1.414e-7
-0.070	-1.857e-8	-1.445e-7	-1.550e-8	-1.537e-7	-1.550e-8	-1.413e-7	-1.550e-8	-1.414e-7
-0.069	-1.857e-8	-1.445e-7	-1.243e-8	-1.567e-7	-1.550e-8	-1.382e-7	-1.243e-8	-1.445e-7
-0.068	-1.550e-8	-1.475e-7	-9.362e-9	-1.537e-7	-1.243e-8	-1.382e-7	-1.243e-8	-1.414e-7
-0.067	-1.550e-8	-1.475e-7	-9.362e-9	-1.537e-7	-1.243e-8	-1.382e-7	-9.362e-9	-1.414e-7
-0.066	-1.243e-8	-1.445e-7	-6.292e-9	-1.506e-7	-9.361e-9	-1.382e-7	-9.362e-9	-1.414e-7
-0.065	-1.243e-8	-1.445e-7	-6.292e-9	-1.537e-7	-6.291e-9	-1.382e-7	-6.291e-9	-1.383e-7
-0.064	-6.292e-9	-1.445e-7	-3.221e-9	-1.537e-7	-6.291e-9	-1.352e-7	-6.291e-9	-1.383e-7
-0.063	-9.363e-9	-1.445e-7	-3.221e-9	-1.506e-7	-3.220e-9	-1.382e-7	-3.221e-9	-1.383e-7
-0.062	-6.292e-9	-1.414e-7	-1.507e-10	-1.506e-7	-3.220e-9	-1.352e-7	-3.221e-9	-1.383e-7
-0.061	-6.292e-9	-1.445e-7	-1.507e-10	-1.506e-7	-3.220e-9	-1.352e-7	-1.502e-10	-1.383e-7
-0.060	-3.222e-9	-1.445e-7	2.920e-9	-1.506e-7	-1.497e-10	-1.352e-7	-1.502e-10	-1.383e-7
-0.059	-3.222e-9	-1.414e-7	2.920e-9	-1.506e-7	-1.497e-10	-1.352e-7	2.920e-9	-1.383e-7
-0.058	-3.222e-9	-1.414e-7	2.920e-9	-1.506e-7	-1.497e-10	-1.352e-7	2.920e-9	-1.383e-7
-0.057	-3.222e-9	-1.414e-7	2.920e-9	-1.506e-7	2.921e-9	-1.321e-7	2.920e-9	-1.383e-7
-0.056	-1.511e-10	-1.414e-7	5.990e-9	-1.506e-7	2.921e-9	-1.352e-7	5.991e-9	-1.383e-7
-0.055	-1.511e-10	-1.445e-7	5.990e-9	-1.506e-7	5.991e-9	-1.321e-7	5.991e-9	-1.353e-7
-0.054	2.919e-9	-1.383e-7	9.061e-9	-1.506e-7	5.991e-9	-1.352e-7	5.991e-9	-1.383e-7
-0.053	2.919e-9	-1.414e-7	9.061e-9	-1.506e-7	5.991e-9	-1.352e-7	5.991e-9	-1.353e-7
-0.052	2.919e-9	-1.414e-7	9.061e-9	-1.445e-7	9.062e-9	-1.321e-7	9.061e-9	-1.353e-7
-0.051	5.990e-9	-1.414e-7	1.213e-8	-1.475e-7	9.062e-9	-1.352e-7	9.061e-9	-1.353e-7
-0.050	9.060e-9	-1.414e-7	1.213e-8	-1.475e-7	9.062e-9	-1.352e-7	9.061e-9	-1.353e-7
-0.049	9.060e-9	-1.414e-7	1.213e-8	-1.475e-7	1.213e-8	-1.352e-7	1.213e-8	-1.353e-7
-0.048	9.060e-9	-1.383e-7	1.520e-8	-1.475e-7	1.213e-8	-1.321e-7	1.213e-8	-1.353e-7
-0.047	9.060e-9	-1.383e-7	1.520e-8	-1.445e-7	1.213e-8	-1.321e-7	1.520e-8	-1.353e-7
-0.046	9.060e-9	-1.383e-7	1.827e-8	-1.445e-7	1.213e-8	-1.321e-7	1.213e-8	-1.353e-7
-0.045	1.213e-8	-1.383e-7	1.520e-8	-1.475e-7	1.213e-8	-1.321e-7	1.520e-8	-1.322e-7
-0.044	1.213e-8	-1.383e-7	1.827e-8	-1.445e-7	1.520e-8	-1.321e-7	1.520e-8	-1.353e-7
-0.043	1.213e-8	-1.383e-7	1.827e-8	-1.445e-7	1.520e-8	-1.321e-7	1.520e-8	-1.322e-7
