0.104, 3.208e-7, -1.145e-7, -4.353e-7, 7.298e-7, -3.319e-7, -1.062e-6, 3.184e-7, -9.706e-8, -4.155e-7, 3.172e-7, -1.521e-7, -4.693e-7
0.108, 3.660e-7, 3.579e-8, -3.303e-7, 8.247e-7, 3.138e-8, -7.933e-7, 3.671e-7, 5.198e-8, -3.151e-7, 3.630e-7, 2.183e-9, -3.608e-7
0.112, 3.563e-7, 7.998e-8, -2.763e-7, 7.929e-7, 1.399e-7, -6.530e-7, 3.573e-7, 9.251e-8, -2.648e-7, 3.536e-7, 5.031e-8, -3.033e-7
0.116, 3.493e-7, 1.069e-7, -2.424e-7, 7.696e-7, 2.052e-7, -5.643e-7, 3.504e-7, 1.172e-7, -2.333e-7, 3.470e-7, 8.071e-8, -2.663e-7
0.120, 3.449e-7, 1.265e-7, -2.184e-7, 7.531e-7, 2.507e-7, -5.024e-7, 3.461e-7, 1.348e-7, -2.113e-7, 3.431e-7, 1.035e-7, -2.395e-7
0.124, 3.433e-7, 1.423e-7, -2.010e-7, 7.443e-7, 2.862e-7, -4.581e-7, 3.441e-7, 1.490e-7, -1.951e-7, 3.416e-7, 1.223e-7, -2.193e-7
0.128, 3.434e-7, 1.555e-7, -1.879e-7, 7.390e-7, 3.143e-7, -4.247e-7, 3.439e-7, 1.611e-7, -1.828e-7, 3.416e-7, 1.381e-7, -2.034e-7
0.132, 3.453e-7, 1.681e-7, -1.773e-7, 7.387e-7, 3.391e-7, -3.995e-7, 3.458e-7, 1.727e-7, -1.731e-7, 3.432e-7, 1.525e-7, -1.906e-7
0.136, 3.481e-7, 1.792e-7, -1.688e-7, 7.403e-7, 3.610e-7, -3.793e-7, 3.484e-7, 1.832e-7, -1.652e-7, 3.457e-7, 1.656e-7, -1.801e-7
0.140, 3.517e-7, 1.902e-7, -1.614e-7, 7.445e-7, 3.817e-7, -3.628e-7, 3.517e-7, 1.931e-7, -1.585e-7, 3.490e-7, 1.785e-7, -1.705e-7
0.144, 3.556e-7, 2.009e-7, -1.548e-7, 7.510e-7, 4.012e-7, -3.498e-7, 3.551e-7, 2.026e-7, -1.524e-7, 3.531e-7, 1.904e-7, -1.626e-7
0.148, 3.600e-7, 2.108e-7, -1.492e-7, 7.576e-7, 4.194e-7, -3.382e-7, 3.598e-7, 2.121e-7, -1.477e-7, 3.580e-7, 2.023e-7, -1.557e-7
0.152, 3.652e-7, 2.212e-7, -1.440e-7, 7.653e-7, 4.377e-7, -3.276e-7, 3.645e-7, 2.216e-7, -1.429e-7, 3.631e-7, 2.141e-7, -1.491e-7
0.156, 3.705e-7, 2.316e-7, -1.389e-7, 7.738e-7, 4.562e-7, -3.176e-7, 3.694e-7, 2.311e-7, -1.384e-7, 3.679e-7, 2.255e-7, -1.424e-7
0.160, 3.765e-7, 2.421e-7, -1.344e-7, 7.843e-7, 4.748e-7, -3.095e-7, 3.750e-7, 2.408e-7, -1.341e-7, 3.739e-7, 2.374e-7, -1.365e-7
0.164, 3.820e-7, 2.526e-7, -1.295e-7, 7.936e-7, 4.930e-7, -3.006e-7, 3.803e-7, 2.505e-7, -1.298e-7, 3.792e-7, 2.487e-7, -1.305e-7
0.168, 3.876e-7, 2.633e-7, -1.244e-7, 8.037e-7, 5.123e-7, -2.914e-7, 3.857e-7, 2.603e-7, -1.254e-7, 3.852e-7, 2.608e-7, -1.244e-7
0.172, 3.938e-7, 2.746e-7, -1.192e-7, 8.145e-7, 5.323e-7, -2.823e-7, 3.907e-7, 2.704e-7, -1.203e-7, 3.915e-7, 2.731e-7, -1.184e-7
0.176, 3.999e-7, 2.861e-7, -1.138e-7, 8.263e-7, 5.529e-7, -2.734e-7, 3.971e-7, 2.810e-7, -1.161e-7, 3.977e-7, 2.856e-7, -1.120e-7
0.180, 4.071e-7, 2.984e-7, -1.087e-7, 8.396e-7, 5.751e-7, -2.644e-7, 4.033e-7, 2.922e-7, -1.111e-7, 4.051e-7, 2.992e-7, -1.059e-7
0.184, 4.143e-7, 3.114e-7, -1.029e-7, 8.529e-7, 5.986e-7, -2.543e-7, 4.097e-7, 3.038e-7, -1.059e-7, 4.123e-7, 3.131e-7, -9.919e-8
0.188, 4.220e-7, 3.250e-7, -9.704e-8, 8.681e-7, 6.239e-7, -2.442e-7, 4.165e-7, 3.161e-7, -1.004e-7, 4.204e-7, 3.279e-7, -9.244e-8
0.192, 4.305e-7, 3.396e-7, -9.087e-8, 8.853e-7, 6.513e-7, -2.339e-7, 4.245e-7, 3.295e-7, -9.497e-8, 4.293e-7, 3.437e-7, -8.559e-8
0.196, 4.392e-7, 3.543e-7, -8.499e-8, 9.031e-7, 6.794e-7, -2.237e-7, 4.326e-7, 3.431e-7, -8.957e-8, 4.387e-7, 3.601e-7, -7.866e-8
0.200, 4.493e-7, 3.705e-7, -7.876e-8, 9.242e-7, 7.109e-7, -2.132e-7, 4.416e-7, 3.576e-7, -8.401e-8, 4.493e-7, 3.779e-7, -7.145e-8
0.204, 4.599e-7, 3.877e-7, -7.224e-8, 9.455e-7, 7.437e-7, -2.018e-7, 4.507e-7, 3.728e-7, -7.792e-8, 4.603e-7, 3.963e-7, -6.400e-8
0.208, 4.703e-7, 4.053e-7, -6.494e-8, 9.692e-7, 7.787e-7, -1.905e-7, 4.606e-7, 3.889e-7, -7.168e-8, 4.715e-7, 4.153e-7, -5.614e-8
0.212, 4.820e-7, 4.240e-7, -5.802e-8, 9.946e-7, 8.155e-7, -1.791e-7, 4.711e-7, 4.056e-7, -6.555e-8, 4.841e-7, 4.357e-7, -4.842e-8
0.216, 4.938e-7, 4.433e-7, -5.052e-8, 1.021e-6, 8.542e-7, -1.671e-7, 4.816e-7, 4.230e-7, -5.864e-8, 4.970e-7, 4.568e-7, -4.021e-8
0.220, 5.065e-7, 4.635e-7, -4.297e-8, 1.049e-6, 8.943e-7, -1.544e-7, 4.931e-7, 4.414e-7, -5.167e-8, 5.104e-7, 4.789e-7, -3.154e-8
0.224, 5.196e-7, 4.846e-7, -3.493e-8, 1.076e-6, 9.352e-7, -1.406e-7, 5.049e-7, 4.601e-7, -4.480e-8, 5.241e-7, 5.012e-7, -2.285e-8
0.228, 5.321e-7, 5.060e-7, -2.610e-8, 1.104e-6, 9.773e-7, -1.270e-7, 5.156e-7, 4.789e-7, -3.677e-8, 5.375e-7, 5.244e-7, -1.307e-8
0.232, 5.438e-7, 5.268e-7, -1.699e-8, 1.131e-6, 1.019e-6, -1.117e-7, 5.272e-7, 4.983e-7, -2.893e-8, 5.505e-7, 5.474e-7, -3.064e-9
0.236, 5.561e-7, 5.487e-7, -7.378e-9, 1.157e-6, 1.061e-6, -9.611e-8, 5.379e-7, 5.177e-7, -2.020e-8, 5.626e-7, 5.702e-7, 7.607e-9
0.240, 5.672e-7, 5.700e-7, 2.811e-9, 1.181e-6, 1.103e-6, -7.827e-8, 5.484e-7, 5.374e-7, -1.100e-8, 5.745e-7, 5.940e-7, 1.945e-8
0.244, 5.778e-7, 5.918e-7, 1.404e-8, 1.204e-6, 1.144e-6, -6.048e-8, 5.584e-7, 5.567e-7, -1.688e-9, 5.859e-7, 6.169e-7, 3.096e-8
0.248, 5.875e-7, 6.129e-7, 2.535e-8, 1.224e-6, 1.184e-6, -4.081e-8, 5.671e-7, 5.759e-7, 8.826e-9, 5.961e-7, 6.397e-7, 4.365e-8
0.252, 5.959e-7, 6.339e-7, 3.797e-8, 1.241e-6, 1.222e-6, -1.917e-8, 5.748e-7, 5.948e-7, 1.995e-8, 6.049e-7, 6.623e-7, 5.744e-8
0.256, 6.031e-7, 6.546e-7, 5.154e-8, 1.255e-6, 1.259e-6, 3.028e-9, 5.815e-7, 6.135e-7, 3.199e-8, 6.125e-7, 6.844e-7, 7.188e-8
0.260, 6.096e-7, 6.749e-7, 6.527e-8, 1.266e-6, 1.294e-6, 2.734e-8, 5.874e-7, 6.320e-7, 4.461e-8, 6.183e-7, 7.059e-7, 8.759e-8
0.264, 6.150e-7, 6.951e-7, 8.010e-8, 1.274e-6, 1.327e-6, 5.280e-8, 5.916e-7, 6.495e-7, 5.791e-8, 6.234e-7, 7.269e-7, 1.035e-7
0.268, 6.191e-7, 7.145e-7, 9.541e-8, 1.279e-6, 1.358e-6, 7.904e-8, 5.954e-7, 6.672e-7, 7.187e-8, 6.277e-7, 7.479e-7, 1.202e-7
0.272, 6.218e-7, 7.340e-7, 1.121e-7, 1.282e-6, 1.389e-6, 1.073e-7, 5.981e-7, 6.846e-7, 8.649e-8, 6.314e-7, 7.691e-7, 1.377e-7
0.276, 6.245e-7, 7.532e-7, 1.288e-7, 1.283e-6, 1.418e-6, 1.358e-7, 6.007e-7, 7.024e-7, 1.017e-7, 6.330e-7, 7.888e-7, 1.559e-7
0.280, 6.260e-7, 7.724e-7, 1.463e-7, 1.280e-6, 1.446e-6, 1.654e-7, 6.018e-7, 7.196e-7, 1.177e-7, 6.340e-7, 8.089e-7, 1.749e-7
0.284, 6.265e-7, 7.913e-7, 1.647e-7, 1.276e-6, 1.473e-6, 1.967e-7, 6.025e-7, 7.369e-7, 1.344e-7, 6.340e-7, 8.288e-7, 1.948e-7
0.288, 6.281e-7, 8.109e-7, 1.828e-7, 1.272e-6, 1.499e-6, 2.266e-7, 6.036e-7, 7.546e-7, 1.509e-7, 6.342e-7, 8.484e-7, 2.142e-7
0.292, 6.282e-7, 8.298e-7, 2.016e-7, 1.267e-6, 1.524e-6, 2.572e-7, 6.041e-7, 7.721e-7, 1.680e-7, 6.341e-7, 8.680e-7, 2.339e-7
0.296, 6.289e-7, 8.491e-7, 2.202e-7, 1.262e-6, 1.550e-6, 2.871e-7, 6.048e-7, 7.901e-7, 1.853e-7, 6.338e-7, 8.878e-7, 2.540e-7
0.300, 6.289e-7, 8.684e-7, 2.395e-7, 1.256e-6, 1.574e-6, 3.176e-7, 6.053e-7, 8.081e-7, 2.028e-7, 6.336e-7, 9.080e-7, 2.745e-7
0.304, 6.296e-7, 8.883e-7, 2.587e-7, 1.251e-6, 1.598e-6, 3.472e-7, 6.062e-7, 8.268e-7, 2.205e-7, 6.333e-7, 9.282e-7, 2.949e-7
0.308, 6.301e-7, 9.084e-7, 2.783e-7, 1.246e-6, 1.622e-6, 3.765e-7, 6.068e-7, 8.457e-7, 2.389e-7, 6.337e-7, 9.490e-7, 3.153e-7
0.312, 6.322e-7, 9.292e-7, 2.971e-7, 1.243e-6, 1.647e-6, 4.043e-7, 6.094e-7, 8.656e-7, 2.561e-7, 6.344e-7, 9.700e-7, 3.356e-7
0.316, 6.335e-7, 9.504e-7, 3.169e-7, 1.239e-6, 1.671e-6, 4.325e-7, 6.107e-7, 8.852e-7, 2.745e-7, 6.351e-7, 9.910e-7, 3.558e-7
0.320, 6.352e-7, 9.718e-7, 3.366e-7, 1.236e-6, 1.696e-6, 4.598e-7, 6.131e-7, 9.059e-7, 2.929e-7, 6.367e-7, 1.013e-6, 3.762e-7
0.324, 6.381e-7, 9.939e-7, 3.558e-7, 1.235e-6, 1.721e-6, 4.857e-7, 6.159e-7, 9.269e-7, 3.110e-7, 6.394e-7, 1.036e-6, 3.963e-7
