-0.100	-4.945e-7	-3.072e-7	-5.406e-7	-3.563e-7	-4.362e-7	-2.396e-7	-4.147e-7	-2.366e-7
-0.099	-3.502e-7	-1.875e-7	-3.809e-7	-2.396e-7	-3.133e-7	-1.597e-7	-3.041e-7	-1.567e-7
-0.098	-2.796e-7	-1.414e-7	-3.041e-7	-1.875e-7	-2.550e-7	-1.229e-7	-2.489e-7	-1.260e-7
-0.097	-2.427e-7	-1.168e-7	-2.611e-7	-1.598e-7	-2.212e-7	-1.045e-7	-2.151e-7	-1.076e-7
-0.096	-2.151e-7	-1.015e-7	-2.304e-7	-1.414e-7	-1.967e-7	-9.524e-8	-1.936e-7	-9.533e-8
-0.095	-1.936e-7	-9.227e-8	-2.089e-7	-1.291e-7	-1.782e-7	-8.603e-8	-1.752e-7	-8.612e-8
-0.094	-1.782e-7	-8.612e-8	-1.905e-7	-1.199e-7	-1.629e-7	-7.989e-8	-1.598e-7	-7.998e-8
-0.093	-1.629e-7	-7.691e-8	-1.752e-7	-1.138e-7	-1.506e-7	-7.375e-8	-1.475e-7	-7.384e-8
-0.092	-1.506e-7	-7.384e-8	-1.598e-7	-1.076e-7	-1.383e-7	-6.761e-8	-1.353e-7	-6.770e-8
-0.091	-1.414e-7	-6.770e-8	-1.475e-7	-9.841e-8	-1.291e-7	-6.147e-8	-1.260e-7	-6.156e-8
-0.090	-1.322e-7	-6.156e-8	-1.383e-7	-9.534e-8	-1.199e-7	-5.840e-8	-1.168e-7	-5.849e-8
-0.089	-1.230e-7	-5.849e-8	-1.291e-7	-8.919e-8	-1.107e-7	-5.533e-8	-1.107e-7	-5.542e-8
-0.088	-1.138e-7	-5.542e-8	-1.199e-7	-8.612e-8	-1.045e-7	-4.919e-8	-1.015e-7	-5.235e-8
-0.087	-1.076e-7	-4.928e-8	-1.107e-7	-7.998e-8	-9.841e-8	-4.612e-8	-9.534e-8	-4.621e-8
-0.086	-1.015e-7	-4.621e-8	-1.045e-7	-7.691e-8	-8.919e-8	-4.304e-8	-8.919e-8	-4.314e-8
-0.085	-9.227e-8	-4.314e-8	-9.841e-8	-7.384e-8	-8.612e-8	-3.997e-8	-8.305e-8	-4.314e-8
