-0.100	-5.713e-7	-3.870e-7	-6.879e-7	-3.809e-7	-5.068e-7	-3.040e-7	-4.822e-7	-3.011e-7
-0.099	-3.993e-7	-2.427e-7	-5.006e-7	-2.427e-7	-3.625e-7	-2.058e-7	-3.502e-7	-2.059e-7
-0.098	-3.195e-7	-1.844e-7	-4.177e-7	-1.844e-7	-2.949e-7	-1.628e-7	-2.857e-7	-1.629e-7
-0.097	-2.765e-7	-1.567e-7	-3.686e-7	-1.567e-7	-2.550e-7	-1.413e-7	-2.489e-7	-1.414e-7
-0.096	-2.458e-7	-1.414e-7	-3.256e-7	-1.383e-7	-2.274e-7	-1.290e-7	-2.243e-7	-1.291e-7
-0.095	-2.243e-7	-1.291e-7	-2.734e-7	-1.260e-7	-2.089e-7	-1.167e-7	-2.059e-7	-1.199e-7
-0.094	-2.059e-7	-1.199e-7	-2.427e-7	-1.168e-7	-1.905e-7	-1.075e-7	-1.905e-7	-1.107e-7
-0.093	-1.905e-7	-1.107e-7	-2.182e-7	-1.076e-7	-1.782e-7	-1.014e-7	-1.752e-7	-1.015e-7
-0.092	-1.752e-7	-1.045e-7	-2.028e-7	-1.015e-7	-1.629e-7	-9.524e-8	-1.629e-7	-9.533e-8
-0.091	-1.660e-7	-9.841e-8	-1.844e-7	-9.534e-8	-1.537e-7	-8.910e-8	-1.506e-7	-8.919e-8
-0.090	-1.537e-7	-9.227e-8	-1.690e-7	-8.919e-8	-1.445e-7	-8.296e-8	-1.414e-7	-8.612e-8
-0.089	-1.445e-7	-8.612e-8	-1.567e-7	-8.305e-8	-1.322e-7	-7.989e-8	-1.322e-7	-7.998e-8
-0.088	-1.353e-7	-8.305e-8	-1.475e-7	-7.691e-8	-1.260e-7	-7.375e-8	-1.260e-7	-7.384e-8
-0.087	-1.260e-7	-7.691e-8	-1.383e-7	-7.384e-8	-1.168e-7	-7.068e-8	-1.168e-7	-7.077e-8
-0.086	-1.199e-7	-7.384e-8	-1.291e-7	-6.770e-8	-1.107e-7	-6.454e-8	-1.107e-7	-6.770e-8
-0.085	-1.138e-7	-7.077e-8	-1.199e-7	-6.463e-8	-1.045e-7	-6.147e-8	-1.045e-7	-6.156e-8
-0.084	-1.076e-7	-6.463e-8	-1.138e-7	-6.156e-8	-9.841e-8	-5.840e-8	-9.534e-8	-5.849e-8
-0.083	-9.841e-8	-6.156e-8	-1.076e-7	-5.849e-8	-9.226e-8	-5.533e-8	-9.227e-8	-5.542e-8
