day,condition,condition_code,dopamine_uM,ascorbic_acid_uM,uric_acid_uM,technique,sweep,n_points,rmse_uA,mae_uA,max_abs_residual_uA,normalized_rmse,r2,superposition_mode,baseline_source,linear_correction,gaussian_correction,linear_edge_fraction,linear_left_range_v,linear_right_range_v,gaussian_fit_start_v,gaussian_center_v,gaussian_sigma_v,gaussian_fit_mode
1,20,120,50,400,0,cv_gc,anodic,1001,2.72667798189,1.28909761268,11.3571716942,0.103788945376,0.599340935564,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
1,20,120,50,400,0,cv_gc,cathodic,1000,2.71441789126,1.06840903656,11.411918611,0.104915604589,0.532662023178,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
1,22,122,100,100,0,cv_normal,anodic,1001,1.51844453783,0.491870726267,9.52695180486,0.612203757499,-11.6340872832,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
1,22,122,100,100,0,cv_normal,cathodic,1000,1.43926239603,0.464940341524,9.7533842801,0.477259716414,-14.5711044688,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
1,22,122,100,100,0,cv_gc,anodic,1001,1.45723070612,0.513143570598,8.86117160414,0.683549534953,-13.905836867,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
1,22,122,100,100,0,cv_gc,cathodic,1000,1.44404294947,0.480042394962,9.33769121863,0.562557008511,-15.3645762518,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
1,23,123,100,200,0,cv_normal,anodic,1001,1.57768292844,0.5423018698,9.84614230785,0.828538129419,-10.2016365064,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
1,23,123,100,200,0,cv_normal,cathodic,1000,1.54168830586,0.492807362629,10.3988720544,0.622032926107,-22.3172486234,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
1,23,123,100,200,0,cv_gc,anodic,1001,1.44223019752,0.57043035991,8.89517997403,0.839441687263,-10.2637800666,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
1,23,123,100,200,0,cv_gc,cathodic,1000,1.45738027742,0.482932388364,9.57364732284,0.675604075099,-15.3847222771,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
1,24,124,100,400,0,cv_normal,anodic,1001,1.54311710204,0.559014380804,9.60638047049,0.729333131529,-5.21094303817,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
1,24,124,100,400,0,cv_normal,cathodic,1000,1.51175574518,0.493017523368,10.1046675117,0.711093952364,-20.3753446056,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
1,24,124,100,400,0,cv_gc,anodic,1001,1.35728878977,0.645983447359,8.45893207345,0.65194779117,-4.23105101829,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
1,24,124,100,400,0,cv_gc,cathodic,1000,1.42059154719,0.484637743025,9.50654730184,0.738624192339,-11.8487630832,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,2,202,0,100,100,cv_normal,anodic,1001,1.34819996266,0.545615315148,8.32748573852,0.8281424483,-9.44728614673,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,2,202,0,100,100,cv_normal,cathodic,1000,1.16778979026,0.427084039908,8.50496636476,1.48706592583,-41.2525584568,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,2,202,0,100,100,cv_gc,anodic,1001,1.68160628105,0.71692482285,8.98729950494,0.94194875369,-13.1861524663,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,2,202,0,100,100,cv_gc,cathodic,1000,1.39519916771,0.542887585231,8.81919051811,1.50284277888,-30.1122916862,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,3,203,0,200,100,cv_normal,anodic,1001,1.39716040656,0.630175063974,8.3660533334,0.619385469886,-5.61214343709,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,3,203,0,200,100,cv_normal,cathodic,1000,1.20128810536,0.47087325815,8.66221172847,1.48409021064,-29.2899114296,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,3,203,0,200,100,cv_gc,anodic,1001,1.65456881164,0.742398555125,8.80543492612,0.74429391341,-8.93090392752,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,3,203,0,200,100,cv_gc,cathodic,1000,1.35833601272,0.544500747134,8.61202351714,1.29169431864,-21.6484814332,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,4,204,0,400,100,cv_normal,anodic,1001,1.52211170176,0.827380382122,8.35909866789,0.416283542424,-2.24672629573,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,4,204,0,400,100,cv_normal,cathodic,1000,1.14458527673,0.528159942713,8.01081360359,0.943195569863,-11.9708727521,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,4,204,0,400,100,cv_gc,anodic,1001,1.69684221139,0.869793552286,8.78515480818,0.486509085101,-3.48290817402,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,4,204,0,400,100,cv_gc,cathodic,1000,1.31607235994,0.571182727009,8.31455605758,0.939706035853,-11.6667405656,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,5,205,5,0,100,cv_normal,anodic,1001,1.35089377564,0.461246441199,8.61035861591,1.82029387469,-40.9899059746,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,5,205,5,0,100,cv_normal,cathodic,1000,1.26048539567,0.400351276214,9.31626991344,1.09455410524,-52.6699956152,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,5,205,5,0,100,cv_gc,anodic,1001,1.5313420888,0.598730793455,8.18111757992,1.41140346262,-23.8586548912,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,5,205,5,0,100,cv_gc,cathodic,1000,1.29044981682,0.461222312866,8.05550156953,1.11280897972,-38.6413151865,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,6,206,5,100,100,cv_normal,anodic,1001,1.38468134546,0.539784680952,8.59758083135,1.16014416684,-18.1955291379,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,6,206,5,100,100,cv_normal,cathodic,1000,1.19866330294,0.41049377423,8.84819853245,1.37807284864,-53.6084876541,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,6,206,5,100,100,cv_gc,anodic,1001,1.52492145943,0.623914978399,8.18102066927,1.06446010512,-15.8369111444,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,6,206,5,100,100,cv_gc,cathodic,1000,1.27216542047,0.473438495571,8.05862573247,1.24777276151,-31.0278575034,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,7,207,5,200,100,cv_normal,anodic,1001,1.46919623868,0.651836362624,8.77990472012,0.735941111223,-8.5708804306,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,7,207,5,200,100,cv_normal,cathodic,1000,1.23207892901,0.449736326768,9.02658983823,1.47814321217,-39.4709205085,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,7,207,5,200,100,cv_gc,anodic,1001,1.46772110595,0.632460157054,7.92953694351,0.837594749775,-11.37006132,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,7,207,5,200,100,cv_gc,cathodic,1000,1.22530137097,0.468368322236,7.89853496233,1.30211543238,-26.2977203549,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,8,208,5,400,100,cv_normal,anodic,1001,1.58682978668,0.859864302658,8.70305681075,0.483359661975,-3.52508473873,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,8,208,5,400,100,cv_normal,cathodic,1000,1.15636720341,0.488212906681,8.33420537366,1.13403035001,-17.9233021824,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,8,208,5,400,100,cv_gc,anodic,1001,1.53338789654,0.782080592186,7.93690485273,0.50125997386,-3.88401251446,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,8,208,5,400,100,cv_gc,cathodic,1000,1.16254382898,0.486218571814,7.56251866232,0.990083203549,-13.2593001312,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,9,209,10,0,100,cv_normal,anodic,1001,1.48093269191,0.50525573464,9.20910862311,2.21247793958,-48.4978882141,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,9,209,10,0,100,cv_normal,cathodic,1000,1.34375551941,0.424138526681,9.86812292735,1.35055714919,-86.547175295,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,9,209,10,0,100,cv_gc,anodic,1001,2.20754073516,0.767874861889,15.6283795694,2.12867437665,-49.2154220978,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,9,209,10,0,100,cv_gc,cathodic,1000,1.87823163086,0.642312692904,13.1082499549,1.8534666049,-96.4159436851,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,10,210,10,100,100,cv_normal,anodic,1001,1.46014540245,0.508670667501,9.02546143592,1.33990365257,-25.2060788352,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,10,210,10,100,100,cv_normal,cathodic,1000,1.26956762483,0.42497633026,9.34839992714,1.70629892709,-84.3754982196,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,10,210,10,100,100,cv_gc,anodic,1001,2.15898569848,0.769183785331,15.5290925449,1.67579468301,-42.7969033799,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,10,210,10,100,100,cv_gc,cathodic,1000,1.85215305193,0.636931708004,13.0414819065,2.10345777885,-85.5955028261,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,11,211,10,200,100,cv_normal,anodic,1001,1.47327600243,0.560887568497,8.97164643017,0.937664549885,-13.9901185396,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,11,211,10,200,100,cv_normal,cathodic,1000,1.29588426911,0.440140887101,9.50509114867,1.89188012055,-70.1790818804,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,11,211,10,200,100,cv_gc,anodic,1001,2.14574410624,0.782120057536,15.5101724933,1.14024161214,-23.8881056576,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,11,211,10,200,100,cv_gc,cathodic,1000,1.81805875214,0.635929406874,12.9813115653,1.99152602765,-64.962705878,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,12,212,10,400,100,cv_normal,anodic,1001,1.61161065173,0.788509439099,9.08617773098,0.509887912604,-3.97818171025,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,12,212,10,400,100,cv_normal,cathodic,1000,1.22039451408,0.478713464563,8.83994681394,1.24715094924,-26.5774277754,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,12,212,10,400,100,cv_gc,anodic,1001,2.22883666219,0.923056477255,15.62926515,0.624865744212,-6.60081380829,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,12,212,10,400,100,cv_gc,cathodic,1000,1.77395937804,0.63170844541,12.9453263043,1.47013330817,-36.2289794536,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,13,213,20,0,100,cv_normal,anodic,1001,1.30624346547,0.454467908474,8.38503341328,0.917064542751,-35.2733245736,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,13,213,20,0,100,cv_normal,cathodic,1000,1.28124501309,0.356072076247,9.4504270575,0.741002660848,-35.4211194348,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,13,213,20,0,100,cv_gc,anodic,1001,3.19420494572,0.998649678869,27.7179366928,2.53694929765,-260.661711926,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,13,213,20,0,100,cv_gc,cathodic,1000,2.80729112228,0.848958787762,23.7484255494,1.74482463286,-193.742305821,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,14,214,20,100,100,cv_normal,anodic,1001,1.29386483273,0.471013110322,8.27144684182,1.58703915355,-69.1106970507,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,14,214,20,100,100,cv_normal,cathodic,1000,1.23811165045,0.379973813362,9.13559878239,1.02231652778,-74.0500224888,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,14,214,20,100,100,cv_gc,anodic,1001,3.16900319349,1.038747175,27.5498033073,3.62307473718,-368.943856189,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,14,214,20,100,100,cv_gc,cathodic,1000,2.80010081303,0.873583304728,23.6694040045,2.30194487178,-355.997212384,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,15,215,20,200,100,cv_normal,anodic,1001,1.30601065977,0.489353968473,8.24674045894,1.78139323667,-35.9542880615,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,15,215,20,200,100,cv_normal,cathodic,1000,1.28772758221,0.389562508649,9.4214350384,1.26848320019,-95.3387257444,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,15,215,20,200,100,cv_gc,anodic,1001,3.15630514596,1.0511502466,27.4749501803,4.0406868826,-185.099170731,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,15,215,20,200,100,cv_gc,cathodic,1000,2.77727281773,0.874655756326,23.5650548624,2.67192251057,-392.135201455,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,16,216,20,400,100,cv_normal,anodic,1001,1.30336059747,0.460877878965,8.05221273806,1.01548697716,-9.0941382766,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,16,216,20,400,100,cv_normal,cathodic,1000,1.2266769347,0.396681772431,8.89976640438,1.37210889099,-52.5109473695,full_curve_sum,mean,True,False,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
