0.002, 2.618e-6, -4.689e-7, 2.815e-6, -4.260e-7, 2.636e-6, -4.193e-7, 2.988e-6, -3.479e-7
0.003, 2.340e-6, -2.660e-7, 2.531e-6, -2.291e-7, 2.377e-6, -2.201e-7, 2.689e-6, -1.702e-7
0.004, 2.187e-6, -1.726e-7, 2.388e-6, -1.479e-7, 2.230e-6, -1.462e-7, 2.544e-6, -1.017e-7
0.005, 2.110e-6, -1.220e-7, 2.282e-6, -1.049e-7, 2.137e-6, -9.784e-8, 2.448e-6, -6.213e-8
0.006, 2.027e-6, -9.115e-8, 2.223e-6, -7.236e-8, 2.072e-6, -6.820e-8, 2.355e-6, -3.776e-8
0.007, 1.985e-6, -7.000e-8, 2.153e-6, -5.317e-8, 2.021e-6, -4.886e-8, 2.307e-6, -2.751e-8
0.008, 1.941e-6, -5.653e-8, 2.116e-6, -3.809e-8, 1.980e-6, -3.530e-8, 2.271e-6, -2.048e-8
0.009, 1.921e-6, -4.192e-8, 2.060e-6, -3.038e-8, 1.944e-6, -2.752e-8, 2.251e-6, -9.658e-9
0.010, 1.887e-6, -3.303e-8, 2.036e-6, -2.159e-8, 1.922e-6, -1.764e-8, 2.203e-6, -8.519e-9
0.011, 1.867e-6, -2.925e-8, 2.024e-6, -1.072e-8, 1.892e-6, -1.294e-8, 2.185e-6, -5.206e-10
0.012, 1.842e-6, -2.328e-8, 1.995e-6, -1.105e-8, 1.884e-6, -8.676e-9, 2.155e-6, 5.497e-9
0.013, 1.826e-6, -1.449e-8, 1.969e-6, -7.925e-9, 1.856e-6, -8.131e-9, 2.149e-6, 4.283e-9
0.014, 1.827e-6, -6.861e-9, 1.959e-6, -4.360e-9, 1.838e-6, -6.472e-9, 2.132e-6, 1.171e-8
0.015, 1.802e-6, -1.067e-8, 1.948e-6, -5.474e-9, 1.833e-6, -1.842e-9, 2.109e-6, 1.741e-8
0.016, 1.786e-6, -5.895e-9, 1.944e-6, -3.729e-10, 1.831e-6, 3.012e-9, 2.109e-6, 1.969e-8
0.017, 1.780e-6, -5.821e-9, 1.926e-6, 3.193e-9, 1.818e-6, 3.259e-9, 2.098e-6, 1.354e-8
0.018, 1.768e-6, -6.291e-9, 1.928e-6, -1.462e-9, 1.809e-6, 6.057e-9, 2.081e-6, 2.102e-8
