0.104, 1.957e-6, -1.689e-7, -2.126e-6, 8.314e-7, 8.241e-8, -7.489e-7, 8.836e-7, 5.143e-8, -8.321e-7, 8.872e-7, 4.767e-8, -8.395e-7
0.108, 2.447e-6, 8.589e-7, -1.588e-6, 9.893e-7, 4.404e-7, -5.489e-7, 1.051e-6, 4.408e-7, -6.100e-7, 1.049e-6, 4.344e-7, -6.144e-7
0.112, 2.502e-6, 1.132e-6, -1.370e-6, 1.017e-6, 5.478e-7, -4.690e-7, 1.078e-6, 5.575e-7, -5.202e-7, 1.073e-6, 5.494e-7, -5.234e-7
0.116, 2.604e-6, 1.345e-6, -1.259e-6, 1.069e-6, 6.395e-7, -4.295e-7, 1.130e-6, 6.557e-7, -4.748e-7, 1.122e-6, 6.451e-7, -4.769e-7
0.120, 2.752e-6, 1.547e-6, -1.205e-6, 1.142e-6, 7.316e-7, -4.101e-7, 1.205e-6, 7.523e-7, -4.526e-7, 1.193e-6, 7.389e-7, -4.542e-7
0.124, 2.941e-6, 1.755e-6, -1.185e-6, 1.231e-6, 8.279e-7, -4.032e-7, 1.297e-6, 8.527e-7, -4.444e-7, 1.281e-6, 8.364e-7, -4.451e-7
0.128, 3.166e-6, 1.974e-6, -1.191e-6, 1.334e-6, 9.296e-7, -4.046e-7, 1.404e-6, 9.587e-7, -4.451e-7, 1.384e-6, 9.386e-7, -4.457e-7
0.132, 3.427e-6, 2.208e-6, -1.220e-6, 1.450e-6, 1.038e-6, -4.119e-7, 1.525e-6, 1.071e-6, -4.535e-7, 1.500e-6, 1.047e-6, -4.528e-7
0.136, 3.714e-6, 2.452e-6, -1.262e-6, 1.574e-6, 1.151e-6, -4.230e-7, 1.655e-6, 1.189e-6, -4.657e-7, 1.624e-6, 1.160e-6, -4.642e-7
0.140, 4.019e-6, 2.704e-6, -1.315e-6, 1.702e-6, 1.267e-6, -4.355e-7, 1.790e-6, 1.309e-6, -4.804e-7, 1.753e-6, 1.275e-6, -4.778e-7
0.144, 4.335e-6, 2.961e-6, -1.373e-6, 1.833e-6, 1.385e-6, -4.481e-7, 1.928e-6, 1.432e-6, -4.957e-7, 1.884e-6, 1.392e-6, -4.917e-7
0.148, 4.653e-6, 3.217e-6, -1.436e-6, 1.961e-6, 1.502e-6, -4.593e-7, 2.064e-6, 1.554e-6, -5.100e-7, 2.013e-6, 1.509e-6, -5.043e-7
0.152, 4.960e-6, 3.466e-6, -1.494e-6, 2.082e-6, 1.616e-6, -4.662e-7, 2.194e-6, 1.673e-6, -5.208e-7, 2.135e-6, 1.622e-6, -5.132e-7
0.156, 5.247e-6, 3.702e-6, -1.545e-6, 2.193e-6, 1.725e-6, -4.681e-7, 2.313e-6, 1.787e-6, -5.264e-7, 2.247e-6, 1.729e-6, -5.172e-7
0.160, 5.502e-6, 3.920e-6, -1.582e-6, 2.290e-6, 1.827e-6, -4.626e-7, 2.418e-6, 1.893e-6, -5.246e-7, 2.344e-6, 1.830e-6, -5.139e-7
0.164, 5.717e-6, 4.116e-6, -1.601e-6, 2.369e-6, 1.920e-6, -4.486e-7, 2.505e-6, 1.991e-6, -5.146e-7, 2.425e-6, 1.922e-6, -5.025e-7
0.168, 5.883e-6, 4.284e-6, -1.599e-6, 2.430e-6, 2.004e-6, -4.261e-7, 2.572e-6, 2.077e-6, -4.947e-7, 2.486e-6, 2.004e-6, -4.820e-7
0.172, 5.994e-6, 4.421e-6, -1.573e-6, 2.468e-6, 2.075e-6, -3.930e-7, 2.615e-6, 2.151e-6, -4.641e-7, 2.524e-6, 2.074e-6, -4.506e-7
0.176, 6.049e-6, 4.527e-6, -1.522e-6, 2.485e-6, 2.136e-6, -3.496e-7, 2.635e-6, 2.212e-6, -4.230e-7, 2.542e-6, 2.133e-6, -4.093e-7
