0.104, 5.343e-7, -6.491e-8, -5.992e-7, 4.748e-7, 1.521e-8, -4.595e-7, 5.155e-7, -1.327e-8, -5.288e-7, 5.363e-7, -1.749e-8, -5.538e-7
0.108, 6.533e-7, 1.900e-7, -4.634e-7, 5.873e-7, 2.408e-7, -3.465e-7, 6.344e-7, 2.356e-7, -3.988e-7, 6.612e-7, 2.435e-7, -4.177e-7
0.112, 6.725e-7, 2.759e-7, -3.966e-7, 6.104e-7, 3.171e-7, -2.934e-7, 6.561e-7, 3.194e-7, -3.368e-7, 6.840e-7, 3.316e-7, -3.524e-7
0.116, 7.030e-7, 3.475e-7, -3.555e-7, 6.453e-7, 3.836e-7, -2.617e-7, 6.892e-7, 3.895e-7, -2.997e-7, 7.190e-7, 4.056e-7, -3.134e-7
0.120, 7.462e-7, 4.172e-7, -3.290e-7, 6.932e-7, 4.511e-7, -2.421e-7, 7.359e-7, 4.594e-7, -2.766e-7, 7.678e-7, 4.790e-7, -2.888e-7
0.124, 8.021e-7, 4.899e-7, -3.122e-7, 7.534e-7, 5.229e-7, -2.305e-7, 7.959e-7, 5.330e-7, -2.630e-7, 8.313e-7, 5.567e-7, -2.746e-7
0.128, 8.714e-7, 5.689e-7, -3.025e-7, 8.268e-7, 6.022e-7, -2.247e-7, 8.691e-7, 6.133e-7, -2.558e-7, 9.083e-7, 6.412e-7, -2.671e-7
0.132, 9.532e-7, 6.545e-7, -2.986e-7, 9.136e-7, 6.891e-7, -2.245e-7, 9.563e-7, 7.018e-7, -2.545e-7, 9.994e-7, 7.337e-7, -2.657e-7
0.136, 1.046e-6, 7.465e-7, -2.993e-7, 1.012e-6, 7.840e-7, -2.280e-7, 1.055e-6, 7.971e-7, -2.579e-7, 1.102e-6, 8.335e-7, -2.686e-7
0.140, 1.149e-6, 8.454e-7, -3.037e-7, 1.119e-6, 8.849e-7, -2.342e-7, 1.163e-6, 8.994e-7, -2.639e-7, 1.216e-6, 9.406e-7, -2.751e-7
0.144, 1.260e-6, 9.485e-7, -3.112e-7, 1.235e-6, 9.914e-7, -2.433e-7, 1.281e-6, 1.007e-6, -2.735e-7, 1.338e-6, 1.053e-6, -2.854e-7
0.148, 1.376e-6, 1.055e-6, -3.209e-7, 1.355e-6, 1.101e-6, -2.544e-7, 1.403e-6, 1.118e-6, -2.853e-7, 1.467e-6, 1.169e-6, -2.976e-7
0.152, 1.492e-6, 1.161e-6, -3.308e-7, 1.476e-6, 1.211e-6, -2.654e-7, 1.526e-6, 1.229e-6, -2.971e-7, 1.595e-6, 1.285e-6, -3.102e-7
0.156, 1.607e-6, 1.266e-6, -3.413e-7, 1.595e-6, 1.319e-6, -2.763e-7, 1.648e-6, 1.339e-6, -3.091e-7, 1.722e-6, 1.399e-6, -3.229e-7
0.160, 1.715e-6, 1.366e-6, -3.491e-7, 1.705e-6, 1.421e-6, -2.843e-7, 1.762e-6, 1.443e-6, -3.183e-7, 1.841e-6, 1.508e-6, -3.330e-7
0.164, 1.813e-6, 1.458e-6, -3.543e-7, 1.805e-6, 1.516e-6, -2.894e-7, 1.865e-6, 1.540e-6, -3.248e-7, 1.948e-6, 1.608e-6, -3.403e-7
0.168, 1.898e-6, 1.543e-6, -3.548e-7, 1.891e-6, 1.601e-6, -2.891e-7, 1.954e-6, 1.628e-6, -3.261e-7, 2.042e-6, 1.699e-6, -3.425e-7
0.172, 1.963e-6, 1.615e-6, -3.481e-7, 1.956e-6, 1.674e-6, -2.816e-7, 2.023e-6, 1.703e-6, -3.202e-7, 2.113e-6, 1.776e-6, -3.368e-7
0.176, 2.012e-6, 1.676e-6, -3.355e-7, 2.002e-6, 1.735e-6, -2.674e-7, 2.074e-6, 1.766e-6, -3.078e-7, 2.166e-6, 1.842e-6, -3.246e-7
