-0.100, -1.230e-7, -2.519e-7, -1.107e-7, -1.138e-7
-0.099, -9.841e-8, -1.997e-7, -8.919e-8, -9.534e-8
-0.098, -8.305e-8, -1.721e-7, -7.998e-8, -8.612e-8
-0.097, -7.691e-8, -1.567e-7, -7.384e-8, -7.998e-8
-0.096, -7.077e-8, -1.445e-7, -6.770e-8, -7.384e-8
-0.095, -6.770e-8, -1.353e-7, -6.463e-8, -7.077e-8
-0.094, -6.463e-8, -1.260e-7, -6.156e-8, -6.463e-8
-0.093, -6.156e-8, -1.199e-7, -5.849e-8, -6.156e-8
-0.092, -5.542e-8, -1.107e-7, -5.542e-8, -5.849e-8
-0.091, -5.542e-8, -1.045e-7, -5.235e-8, -5.542e-8
-0.090, -5.235e-8, -9.841e-8, -4.928e-8, -5.235e-8
-0.089, -4.928e-8, -9.227e-8, -4.621e-8, -4.928e-8
-0.088, -4.621e-8, -8.612e-8, -4.314e-8, -4.621e-8
-0.087, -4.314e-8, -7.998e-8, -4.314e-8, -4.314e-8
-0.086, -4.314e-8, -7.691e-8, -4.007e-8, -4.007e-8
-0.085, -4.007e-8, -7.077e-8, -3.700e-8, -4.007e-8
-0.084, -3.700e-8, -6.463e-8, -3.700e-8, -3.700e-8
-0.083, -3.393e-8, -6.156e-8, -3.393e-8, -3.393e-8
-0.082, -3.393e-8, -5.542e-8, -3.085e-8, -3.086e-8
-0.081, -3.086e-8, -5.235e-8, -3.085e-8, -3.086e-8
-0.080, -3.086e-8, -4.928e-8, -2.778e-8, -2.778e-8
-0.079, -2.779e-8, -4.314e-8, -2.778e-8, -2.471e-8
-0.078, -2.472e-8, -4.007e-8, -2.471e-8, -2.471e-8
-0.077, -2.472e-8, -3.700e-8, -2.471e-8, -2.164e-8
-0.076, -2.164e-8, -3.393e-8, -2.164e-8, -2.164e-8
-0.075, -2.164e-8, -2.779e-8, -2.164e-8, -1.857e-8
-0.074, -2.164e-8, -2.471e-8, -1.857e-8, -1.857e-8
-0.073, -1.857e-8, -2.164e-8, -1.857e-8, -1.550e-8
-0.072, -1.857e-8, -1.857e-8, -1.857e-8, -1.550e-8
-0.071, -1.550e-8, -1.550e-8, -1.550e-8, -1.243e-8
-0.070, -1.550e-8, -1.243e-8, -1.550e-8, -1.243e-8
-0.069, -1.243e-8, -9.362e-9, -1.243e-8, -9.362e-9
-0.068, -1.243e-8, -9.362e-9, -1.243e-8, -9.362e-9
-0.067, -1.243e-8, -6.292e-9, -1.243e-8, -9.362e-9
-0.066, -9.363e-9, -3.221e-9, -9.361e-9, -6.291e-9
-0.065, -9.363e-9, -1.507e-10, -9.361e-9, -6.291e-9
-0.064, -9.363e-9, -1.507e-10, -9.361e-9, -6.291e-9
-0.063, -9.363e-9, 2.920e-9, -9.361e-9, -3.221e-9
-0.062, -6.292e-9, 5.990e-9, -6.291e-9, -3.221e-9
-0.061, -6.292e-9, 9.061e-9, -6.291e-9, -1.502e-10
-0.060, -6.292e-9, 9.061e-9, -3.220e-9, -1.502e-10
-0.059, -6.292e-9, 1.213e-8, -3.220e-9, -1.502e-10
-0.058, -3.222e-9, 1.520e-8, -3.220e-9, 2.920e-9
-0.057, -3.222e-9, 1.520e-8, -3.220e-9, 2.920e-9
-0.056, -3.222e-9, 1.827e-8, -3.220e-9, 2.920e-9
-0.055, -1.511e-10, 1.827e-8, -1.497e-10, 2.920e-9
-0.054, -1.511e-10, 2.134e-8, -1.497e-10, 2.920e-9
-0.053, -1.511e-10, 2.134e-8, -1.497e-10, 5.991e-9
-0.052, -1.511e-10, 2.441e-8, -1.497e-10, 5.991e-9
-0.051, -1.511e-10, 2.748e-8, 2.921e-9, 5.991e-9
-0.050, 2.919e-9, 2.748e-8, 2.921e-9, 9.061e-9
-0.049, 2.919e-9, 2.748e-8, 2.921e-9, 9.061e-9
-0.048, 2.919e-9, 3.055e-8, 2.921e-9, 9.061e-9
-0.047, 2.919e-9, 3.055e-8, 2.921e-9, 9.061e-9
-0.046, 2.919e-9, 3.055e-8, 2.921e-9, 9.061e-9
-0.045, 5.990e-9, 3.362e-8, 5.991e-9, 1.213e-8
-0.044, 5.990e-9, 3.670e-8, 5.991e-9, 1.213e-8
-0.043, 5.990e-9, 3.670e-8, 5.991e-9, 1.213e-8
-0.042, 5.990e-9, 3.670e-8, 5.991e-9, 1.213e-8
-0.041, 5.990e-9, 3.670e-8, 5.991e-9, 1.520e-8
-0.040, 5.990e-9, 3.977e-8, 5.991e-9, 1.520e-8
-0.039, 9.060e-9, 3.977e-8, 9.062e-9, 1.520e-8
-0.038, 9.060e-9, 4.284e-8, 5.991e-9, 1.520e-8
-0.037, 9.060e-9, 4.284e-8, 9.062e-9, 1.520e-8
-0.036, 9.060e-9, 4.284e-8, 9.062e-9, 1.520e-8
-0.035, 9.060e-9, 4.591e-8, 9.062e-9, 1.520e-8
-0.034, 9.060e-9, 4.591e-8, 9.062e-9, 1.520e-8
-0.033, 9.060e-9, 4.591e-8, 9.062e-9, 1.827e-8
-0.032, 1.213e-8, 4.898e-8, 1.213e-8, 1.827e-8
-0.031, 1.213e-8, 4.898e-8, 1.213e-8, 1.827e-8
-0.030, 1.213e-8, 4.898e-8, 1.213e-8, 1.827e-8
-0.029, 1.213e-8, 4.898e-8, 1.213e-8, 1.827e-8
-0.028, 1.213e-8, 5.205e-8, 1.213e-8, 1.827e-8
-0.027, 1.213e-8, 5.205e-8, 1.213e-8, 1.827e-8
-0.026, 1.213e-8, 5.205e-8, 1.213e-8, 2.134e-8
-0.025, 1.213e-8, 5.205e-8, 1.213e-8, 2.134e-8
-0.024, 1.213e-8, 5.512e-8, 1.520e-8, 2.134e-8
-0.023, 1.213e-8, 5.512e-8, 1.520e-8, 2.134e-8
-0.022, 1.213e-8, 5.512e-8, 1.520e-8, 2.134e-8
-0.021, 1.520e-8, 5.512e-8, 1.520e-8, 2.134e-8
-0.020, 1.520e-8, 5.512e-8, 1.520e-8, 2.134e-8
-0.019, 1.520e-8, 5.819e-8, 1.520e-8, 2.134e-8
-0.018, 1.520e-8, 5.819e-8, 1.520e-8, 2.134e-8
-0.017, 1.520e-8, 5.819e-8, 1.520e-8, 2.134e-8
-0.016, 1.520e-8, 5.819e-8, 1.520e-8, 2.441e-8
-0.015, 1.520e-8, 5.819e-8, 1.520e-8, 2.441e-8
-0.014, 1.520e-8, 5.819e-8, 1.520e-8, 2.441e-8
-0.013, 1.520e-8, 6.126e-8, 1.520e-8, 2.441e-8
-0.012, 1.520e-8, 6.126e-8, 1.520e-8, 2.441e-8
-0.011, 1.520e-8, 6.126e-8, 1.827e-8, 2.441e-8
-0.010, 1.827e-8, 6.126e-8, 1.827e-8, 2.441e-8
-0.009, 1.827e-8, 6.126e-8, 1.827e-8, 2.441e-8
-0.008, 1.827e-8, 6.126e-8, 1.827e-8, 2.441e-8
-0.007, 1.827e-8, 6.126e-8, 1.827e-8, 2.441e-8
-0.006, 1.827e-8, 6.433e-8, 1.827e-8, 2.441e-8
-0.005, 1.827e-8, 6.433e-8, 1.827e-8, 2.748e-8
-0.004, 1.827e-8, 6.433e-8, 1.827e-8, 2.748e-8
-0.003, 1.827e-8, 6.433e-8, 1.827e-8, 2.441e-8
-0.002, 1.827e-8, 6.433e-8, 1.827e-8, 2.748e-8
-0.001, 1.827e-8, 6.433e-8, 1.827e-8, 2.748e-8
-0.000, 2.134e-8, 6.740e-8, 1.827e-8, 2.748e-8
0.001, 1.827e-8, 6.740e-8, 2.134e-8, 2.748e-8
0.002, 1.827e-8, 6.740e-8, 2.134e-8, 2.748e-8
0.003, 1.827e-8, 6.740e-8, 2.134e-8, 2.748e-8
0.004, 1.827e-8, 6.740e-8, 2.134e-8, 2.748e-8
0.005, 1.827e-8, 6.740e-8, 2.134e-8, 2.748e-8
0.006, 1.827e-8, 7.047e-8, 2.134e-8, 2.748e-8
0.007, 2.134e-8, 7.047e-8, 2.134e-8, 2.748e-8
0.008, 2.134e-8, 7.047e-8, 2.134e-8, 2.748e-8
0.009, 2.134e-8, 7.047e-8, 2.134e-8, 3.055e-8
0.010, 2.134e-8, 7.047e-8, 2.134e-8, 2.748e-8
0.011, 2.134e-8, 7.047e-8, 2.134e-8, 2.748e-8
0.012, 2.134e-8, 7.047e-8, 2.134e-8, 3.055e-8
0.013, 2.134e-8, 7.047e-8, 2.134e-8, 3.055e-8
0.014, 2.134e-8, 7.047e-8, 2.134e-8, 3.055e-8
0.015, 2.134e-8, 7.354e-8, 2.134e-8, 3.055e-8
0.016, 2.134e-8, 7.354e-8, 2.134e-8, 3.055e-8
0.017, 2.134e-8, 7.354e-8, 2.134e-8, 3.055e-8
0.018, 2.134e-8, 7.354e-8, 2.134e-8, 3.055e-8
0.019, 2.134e-8, 7.354e-8, 2.134e-8, 3.055e-8
0.020, 2.441e-8, 7.354e-8, 2.441e-8, 3.055e-8
0.021, 2.441e-8, 7.354e-8, 2.441e-8, 3.055e-8
0.022, 2.134e-8, 7.354e-8, 2.134e-8, 3.055e-8
0.023, 2.441e-8, 7.354e-8, 2.441e-8, 3.055e-8
0.024, 2.134e-8, 7.354e-8, 2.441e-8, 3.055e-8
0.025, 2.441e-8, 7.661e-8, 2.441e-8, 3.055e-8
0.026, 2.441e-8, 7.661e-8, 2.441e-8, 3.055e-8
0.027, 2.441e-8, 7.661e-8, 2.441e-8, 3.363e-8
0.028, 2.441e-8, 7.661e-8, 2.441e-8, 3.055e-8
0.029, 2.441e-8, 7.661e-8, 2.441e-8, 3.363e-8
0.030, 2.441e-8, 7.661e-8, 2.441e-8, 3.363e-8
0.031, 2.441e-8, 7.661e-8, 2.441e-8, 3.363e-8
0.032, 2.441e-8, 7.661e-8, 2.441e-8, 3.363e-8
0.033, 2.441e-8, 7.661e-8, 2.441e-8, 3.363e-8
0.034, 2.441e-8, 7.968e-8, 2.748e-8, 3.363e-8
0.035, 2.441e-8, 7.661e-8, 2.441e-8, 3.363e-8
0.036, 2.441e-8, 7.661e-8, 2.441e-8, 3.363e-8
0.037, 2.441e-8, 7.968e-8, 2.441e-8, 3.363e-8
0.038, 2.441e-8, 7.968e-8, 2.441e-8, 3.363e-8
0.039, 2.441e-8, 7.968e-8, 2.441e-8, 3.363e-8
0.040, 2.441e-8, 7.968e-8, 2.748e-8, 3.363e-8
0.041, 2.748e-8, 7.968e-8, 2.748e-8, 3.363e-8
0.042, 2.441e-8, 7.968e-8, 2.748e-8, 3.363e-8
0.043, 2.748e-8, 7.968e-8, 2.748e-8, 3.363e-8
0.044, 2.748e-8, 8.275e-8, 2.748e-8, 3.363e-8
